Dimension,Target Ratio,b,alpha,k,DW-PMAD Accuracy,PCA Accuracy,Better Method
28,0.2,100,10,6,0.21183333333333335,0.2195,pca
28,0.2,100,50,6,0.21466666666666667,0.2195,pca
28,0.4,100,10,6,0.4765,0.4655,dw_pmad
28,0.4,50,5,6,0.4681666666666667,0.4655,dw_pmad
28,0.4,85,5,6,0.4741666666666667,0.4655,dw_pmad
28,0.4,100,1,6,0.474,0.4655,dw_pmad
28,0.4,50,25,6,0.475,0.4655,dw_pmad
28,0.4,70,1,6,0.4756666666666667,0.4655,dw_pmad
28,0.4,70,50,6,0.4695,0.4655,dw_pmad
28,0.4,100,50,6,0.4755,0.4655,dw_pmad
28,0.4,70,10,6,0.47383333333333333,0.4655,dw_pmad
28,0.4,85,25,6,0.4678333333333333,0.4655,dw_pmad
28,0.6,50,1,10,0.5947,0.6829,pca
28,0.6,50,10,10,0.6849,0.6829,dw_pmad
28,0.2,85,25,10,0.2841,0.2655,dw_pmad
28,0.2,100,1,10,0.2601,0.2655,pca
28,0.2,100,10,10,0.2599,0.2655,pca
28,0.2,100,50,10,0.26,0.2655,pca
28,0.4,100,10,10,0.5199,0.512,dw_pmad
28,0.4,85,5,10,0.5198,0.512,dw_pmad
28,0.4,50,5,10,0.5107,0.512,pca
28,0.4,100,1,10,0.5168,0.512,dw_pmad
28,0.4,50,25,10,0.5117,0.512,pca
28,0.4,70,1,10,0.5155,0.512,dw_pmad
28,0.4,70,50,10,0.5107,0.512,pca
28,0.4,100,50,10,0.5171,0.512,dw_pmad
28,0.4,70,10,10,0.5202,0.512,dw_pmad
28,0.4,85,25,10,0.5134,0.512,dw_pmad
28,0.2,85,25,15,0.3294666666666667,0.31406666666666666,dw_pmad
28,0.2,100,1,15,0.3048,0.31406666666666666,pca
28,0.2,100,10,15,0.30493333333333333,0.31406666666666666,pca
28,0.2,100,50,15,0.306,0.31406666666666666,pca
28,0.4,100,10,15,0.5576666666666666,0.5480666666666667,dw_pmad
28,0.4,50,5,15,0.5514,0.5480666666666667,dw_pmad
28,0.4,85,5,15,0.5606,0.5480666666666667,dw_pmad
28,0.4,100,1,15,0.5568,0.5480666666666667,dw_pmad
28,0.4,50,25,15,0.5511333333333334,0.5480666666666667,dw_pmad
28,0.4,70,1,15,0.5541333333333334,0.5480666666666667,dw_pmad
28,0.4,100,50,15,0.5570666666666667,0.5480666666666667,dw_pmad
28,0.4,70,50,15,0.5518666666666666,0.5480666666666667,dw_pmad
28,0.4,70,10,15,0.5574,0.5480666666666667,dw_pmad
28,0.4,85,25,15,0.554,0.5480666666666667,dw_pmad
28,0.6,50,1,15,0.6271333333333333,0.7140666666666666,pca
28,0.6,50,10,15,0.7118,0.7140666666666666,pca
28,0.6,85,1,3,0.542,0.5966666666666667,pca
28,0.6,70,5,3,0.602,0.5966666666666667,dw_pmad
28,0.6,50,50,3,0.6056666666666667,0.5966666666666667,dw_pmad
28,0.6,70,25,3,0.6033333333333334,0.5966666666666667,dw_pmad
28,0.6,100,5,3,0.5933333333333334,0.5966666666666667,pca
28,0.6,100,25,3,0.599,0.5966666666666667,dw_pmad
28,0.6,85,10,3,0.6026666666666667,0.5966666666666667,dw_pmad
28,0.6,85,50,3,0.5993333333333334,0.5966666666666667,dw_pmad
28,0.6,50,5,3,0.6,0.5966666666666667,dw_pmad
28,0.6,50,25,3,0.59,0.5966666666666667,pca
28,0.6,85,1,6,0.5965,0.6483333333333333,pca
28,0.6,70,5,6,0.6596666666666666,0.6483333333333333,dw_pmad
28,0.6,50,50,6,0.6576666666666666,0.6483333333333333,dw_pmad
28,0.6,70,25,6,0.6593333333333333,0.6483333333333333,dw_pmad
28,0.6,100,5,6,0.6531666666666667,0.6483333333333333,dw_pmad
28,0.6,100,25,6,0.6503333333333333,0.6483333333333333,dw_pmad
28,0.6,85,10,6,0.6556666666666666,0.6483333333333333,dw_pmad
28,0.6,85,50,6,0.6446666666666667,0.6483333333333333,pca
28,0.6,50,5,6,0.655,0.6483333333333333,dw_pmad
28,0.6,50,25,6,0.65,0.6483333333333333,dw_pmad
28,0.6,85,1,10,0.6288,0.6829,pca
28,0.6,50,50,10,0.687,0.6829,dw_pmad
28,0.6,70,5,10,0.6875,0.6829,dw_pmad
28,0.6,70,25,10,0.6893,0.6829,dw_pmad
28,0.6,100,5,10,0.6842,0.6829,dw_pmad
28,0.6,100,25,10,0.6838,0.6829,dw_pmad
28,0.6,85,10,10,0.6836,0.6829,dw_pmad
28,0.6,85,50,10,0.6818,0.6829,pca
28,0.6,50,5,10,0.6885,0.6829,dw_pmad
28,0.6,50,25,10,0.6827,0.6829,pca
28,0.6,50,50,15,0.7140666666666666,0.7140666666666666,pca
28,0.6,85,1,15,0.6592,0.7140666666666666,pca
28,0.6,70,5,15,0.7142,0.7140666666666666,dw_pmad
28,0.6,70,25,15,0.7138,0.7140666666666666,pca
28,0.6,100,5,15,0.7162666666666667,0.7140666666666666,dw_pmad
28,0.6,100,25,15,0.7160666666666666,0.7140666666666666,dw_pmad
28,0.6,85,10,15,0.7111333333333333,0.7140666666666666,pca
28,0.6,85,50,15,0.7068666666666666,0.7140666666666666,pca
28,0.6,50,5,15,0.7137333333333333,0.7140666666666666,pca
28,0.6,50,25,15,0.7122,0.7140666666666666,pca
28,0.6,100,10,3,0.5963333333333334,0.5966666666666667,pca
28,0.6,70,1,3,0.533,0.5966666666666667,pca
28,0.6,100,1,3,0.479,0.5966666666666667,pca
28,0.6,100,50,3,0.5993333333333334,0.5966666666666667,dw_pmad
28,0.6,85,5,3,0.6033333333333334,0.5966666666666667,dw_pmad
28,0.6,70,50,3,0.5943333333333334,0.5966666666666667,pca
28,0.6,70,10,3,0.588,0.5966666666666667,pca
28,0.6,85,25,3,0.5956666666666667,0.5966666666666667,pca
28,0.6,100,10,6,0.6533333333333333,0.6483333333333333,dw_pmad
28,0.6,70,1,6,0.5911666666666666,0.6483333333333333,pca
28,0.6,100,1,6,0.5303333333333333,0.6483333333333333,pca
28,0.6,100,50,6,0.6526666666666666,0.6483333333333333,dw_pmad
28,0.6,85,5,6,0.6575,0.6483333333333333,dw_pmad
28,0.6,70,50,6,0.6618333333333334,0.6483333333333333,dw_pmad
28,0.6,70,10,6,0.6461666666666667,0.6483333333333333,pca
28,0.6,85,25,6,0.654,0.6483333333333333,dw_pmad
28,0.6,100,10,10,0.6833,0.6829,dw_pmad
28,0.6,70,1,10,0.6278,0.6829,pca
28,0.6,100,1,10,0.5648,0.6829,pca
28,0.6,100,50,10,0.6876,0.6829,dw_pmad
28,0.6,85,5,10,0.6879,0.6829,dw_pmad
28,0.6,70,50,10,0.6889,0.6829,dw_pmad
28,0.6,70,10,10,0.6843,0.6829,dw_pmad
28,0.6,85,25,10,0.6876,0.6829,dw_pmad
28,0.6,100,10,15,0.7174,0.7140666666666666,dw_pmad
28,0.6,70,1,15,0.6562666666666667,0.7140666666666666,pca
28,0.6,100,1,15,0.5979333333333333,0.7140666666666666,pca
28,0.6,100,50,15,0.7152,0.7140666666666666,dw_pmad
28,0.6,85,5,15,0.7135333333333334,0.7140666666666666,pca
28,0.6,70,10,15,0.7111333333333333,0.7140666666666666,pca
28,0.6,70,50,15,0.7155333333333334,0.7140666666666666,dw_pmad
28,0.6,85,25,15,0.717,0.7140666666666666,dw_pmad
