Dimension,Target Ratio,b,alpha,k,MPAD Accuracy,PCA Accuracy,UMAP Accuracy,Isomap Accuracy,KernelPCA Accuracy,MDS Accuracy,Better Method,DW-PMAD Time (s),PCA Time (s),UMAP Time (s),Isomap Time (s),KernelPCA Time (s),MDS Time (s),Autoencoder Accuracy,FastICA Accuracy,FeatureAgglomeration Accuracy,LLE Accuracy,NMF Accuracy,RandomProjection Accuracy,VAE Accuracy,tSNE Accuracy,Autoencoder MethodTime(s),FastICA MethodTime(s),FeatureAgglomeration MethodTime(s),LLE MethodTime(s),NMF MethodTime(s),RandomProjection MethodTime(s),VAE MethodTime(s),tSNE MethodTime(s)
298,0.05,60,10000,1,0.201666667,0.171666667,0.07,0.075,0.085,0.085,dw_pmad,3812.369287,0.364265525,40.99033423,14.97303252,13.40768006,332.7516092,0.065,0.1716666666666666,0.0866666666666666,0.0666666666666666,0.03,0.065,0.1216666666666666,0.05,0.8450254999916069,0.043379000009736,0.0138234000187367,0.1430230000114534,0.5778557999874465,0.0016590999730397,1.3886227999755647,16.233090000023367
298,0.05,60,10000,3,0.262777778,0.262222222,0.151666667,0.159444444,0.131666667,0.150555556,dw_pmad,3812.369287,0.364265525,40.99033423,14.97303252,13.40768006,332.7516092,0.105,0.2666666666666666,0.1272222222222222,0.1211111111111111,0.0622222222222222,0.1044444444444444,0.1927777777777777,0.0861111111111111,0.8450254999916069,0.043379000009736,0.0138234000187367,0.1430230000114534,0.5778557999874465,0.0016590999730397,1.3886227999755647,16.233090000023367
298,0.05,60,10000,6,0.297222222,0.298611111,0.206111111,0.237777778,0.148611111,0.2125,pca,3812.369287,0.364265525,40.99033423,14.97303252,13.40768006,332.7516092,0.1338888888888889,0.3066666666666666,0.1472222222222222,0.1277777777777777,0.07,0.1180555555555555,0.2130555555555555,0.1086111111111111,0.8450254999916069,0.043379000009736,0.0138234000187367,0.1430230000114534,0.5778557999874465,0.0016590999730397,1.3886227999755647,16.233090000023367
298,0.05,60,10000,10,0.324166667,0.323166667,0.246166667,0.250666667,0.152333333,0.246,dw_pmad,3812.369287,0.364265525,40.99033423,14.97303252,13.40768006,332.7516092,0.1568333333333333,0.3285,0.1573333333333333,0.1365,0.0851666666666666,0.1431666666666666,0.251,0.1221666666666666,0.8450254999916069,0.043379000009736,0.0138234000187367,0.1430230000114534,0.5778557999874465,0.0016590999730397,1.3886227999755647,16.233090000023367
298,0.05,60,10000,15,0.345111111,0.347222222,0.271111111,0.254777778,0.157444444,0.278,pca,3812.369287,0.364265525,40.99033423,14.97303252,13.40768006,332.7516092,0.1838888888888888,0.3594444444444444,0.1701111111111111,0.1307777777777777,0.0991111111111111,0.1675555555555555,0.2803333333333333,0.1388888888888889,0.8450254999916069,0.043379000009736,0.0138234000187367,0.1430230000114534,0.5778557999874465,0.0016590999730397,1.3886227999755647,16.233090000023367
298,0.05,100,18,1,0.165,0.171666667,0.07,0.075,0.085,0.085,pca,3846.012649,0.51771392,44.99317956,18.26082009,17.75990219,465.0079409,0.065,0.1716666666666666,0.0866666666666666,0.0666666666666666,0.03,0.065,0.1216666666666666,0.05,0.8450254999916069,0.043379000009736,0.0138234000187367,0.1430230000114534,0.5778557999874465,0.0016590999730397,1.3886227999755647,16.233090000023367
298,0.05,100,18,3,0.271666667,0.262222222,0.151666667,0.159444444,0.131666667,0.150555556,dw_pmad,3846.012649,0.51771392,44.99317956,18.26082009,17.75990219,465.0079409,0.105,0.2666666666666666,0.1272222222222222,0.1211111111111111,0.0622222222222222,0.1044444444444444,0.1927777777777777,0.0861111111111111,0.8450254999916069,0.043379000009736,0.0138234000187367,0.1430230000114534,0.5778557999874465,0.0016590999730397,1.3886227999755647,16.233090000023367
298,0.05,100,18,6,0.304444444,0.298611111,0.206111111,0.237777778,0.148611111,0.2125,dw_pmad,3846.012649,0.51771392,44.99317956,18.26082009,17.75990219,465.0079409,0.1338888888888889,0.3066666666666666,0.1472222222222222,0.1277777777777777,0.07,0.1180555555555555,0.2130555555555555,0.1086111111111111,0.8450254999916069,0.043379000009736,0.0138234000187367,0.1430230000114534,0.5778557999874465,0.0016590999730397,1.3886227999755647,16.233090000023367
298,0.05,80,10000,1,0.19,0.171666667,0.07,0.075,0.085,0.085,dw_pmad,3821.220862,2.072001389,88.13715533,20.78619817,18.89601632,543.4317589,0.065,0.1716666666666666,0.0866666666666666,0.0666666666666666,0.03,0.065,0.1216666666666666,0.05,0.8450254999916069,0.043379000009736,0.0138234000187367,0.1430230000114534,0.5778557999874465,0.0016590999730397,1.3886227999755647,16.233090000023367
298,0.05,100,18,10,0.335166667,0.323166667,0.246166667,0.250666667,0.152333333,0.246,dw_pmad,3846.012649,0.51771392,44.99317956,18.26082009,17.75990219,465.0079409,0.1568333333333333,0.3285,0.1573333333333333,0.1365,0.0851666666666666,0.1431666666666666,0.251,0.1221666666666666,0.8450254999916069,0.043379000009736,0.0138234000187367,0.1430230000114534,0.5778557999874465,0.0016590999730397,1.3886227999755647,16.233090000023367
298,0.05,80,10000,3,0.270555556,0.262222222,0.151666667,0.159444444,0.131666667,0.150555556,dw_pmad,3821.220862,2.072001389,88.13715533,20.78619817,18.89601632,543.4317589,0.105,0.2666666666666666,0.1272222222222222,0.1211111111111111,0.0622222222222222,0.1044444444444444,0.1927777777777777,0.0861111111111111,0.8450254999916069,0.043379000009736,0.0138234000187367,0.1430230000114534,0.5778557999874465,0.0016590999730397,1.3886227999755647,16.233090000023367
298,0.05,100,18,15,0.356333333,0.347222222,0.271111111,0.254777778,0.157444444,0.278,dw_pmad,3846.012649,0.51771392,44.99317956,18.26082009,17.75990219,465.0079409,0.1838888888888888,0.3594444444444444,0.1701111111111111,0.1307777777777777,0.0991111111111111,0.1675555555555555,0.2803333333333333,0.1388888888888889,0.8450254999916069,0.043379000009736,0.0138234000187367,0.1430230000114534,0.5778557999874465,0.0016590999730397,1.3886227999755647,16.233090000023367
298,0.05,90,25,1,0.188333333,0.171666667,0.07,0.075,0.085,0.085,dw_pmad,3868.6224,0.848377683,80.8043073,30.36811377,28.7156717,557.487955,0.065,0.1716666666666666,0.0866666666666666,0.0666666666666666,0.03,0.065,0.1216666666666666,0.05,0.8450254999916069,0.043379000009736,0.0138234000187367,0.1430230000114534,0.5778557999874465,0.0016590999730397,1.3886227999755647,16.233090000023367
298,0.05,80,10000,6,0.306944444,0.298611111,0.206111111,0.237777778,0.148611111,0.2125,dw_pmad,3821.220862,2.072001389,88.13715533,20.78619817,18.89601632,543.4317589,0.1338888888888889,0.3066666666666666,0.1472222222222222,0.1277777777777777,0.07,0.1180555555555555,0.2130555555555555,0.1086111111111111,0.8450254999916069,0.043379000009736,0.0138234000187367,0.1430230000114534,0.5778557999874465,0.0016590999730397,1.3886227999755647,16.233090000023367
298,0.05,90,35,1,0.2,0.171666667,0.07,0.075,0.085,0.085,dw_pmad,3859.314198,1.412098029,62.17758543,21.67593324,22.66403832,606.8999455,0.065,0.1716666666666666,0.0866666666666666,0.0666666666666666,0.03,0.065,0.1216666666666666,0.05,0.8450254999916069,0.043379000009736,0.0138234000187367,0.1430230000114534,0.5778557999874465,0.0016590999730397,1.3886227999755647,16.233090000023367
298,0.05,70,10000,1,0.201666667,0.171666667,0.07,0.075,0.085,0.085,dw_pmad,3872.15145,0.46403701,58.44373675,22.08391497,27.5118802,596.1878874,0.065,0.1716666666666666,0.0866666666666666,0.0666666666666666,0.03,0.065,0.1216666666666666,0.05,0.8450254999916069,0.043379000009736,0.0138234000187367,0.1430230000114534,0.5778557999874465,0.0016590999730397,1.3886227999755647,16.233090000023367
298,0.05,80,6,1,0.198333333,0.171666667,0.07,0.075,0.085,0.085,dw_pmad,3871.055027,0.977071118,95.28558792,34.88001615,30.91977012,571.4642723,0.065,0.1716666666666666,0.0866666666666666,0.0666666666666666,0.03,0.065,0.1216666666666666,0.05,0.8450254999916069,0.043379000009736,0.0138234000187367,0.1430230000114534,0.5778557999874465,0.0016590999730397,1.3886227999755647,16.233090000023367
298,0.05,90,25,3,0.275555556,0.262222222,0.151666667,0.159444444,0.131666667,0.150555556,dw_pmad,3868.6224,0.848377683,80.8043073,30.36811377,28.7156717,557.487955,0.105,0.2666666666666666,0.1272222222222222,0.1211111111111111,0.0622222222222222,0.1044444444444444,0.1927777777777777,0.0861111111111111,0.8450254999916069,0.043379000009736,0.0138234000187367,0.1430230000114534,0.5778557999874465,0.0016590999730397,1.3886227999755647,16.233090000023367
298,0.05,80,10000,10,0.334,0.323166667,0.246166667,0.250666667,0.152333333,0.246,dw_pmad,3821.220862,2.072001389,88.13715533,20.78619817,18.89601632,543.4317589,0.1568333333333333,0.3285,0.1573333333333333,0.1365,0.0851666666666666,0.1431666666666666,0.251,0.1221666666666666,0.8450254999916069,0.043379000009736,0.0138234000187367,0.1430230000114534,0.5778557999874465,0.0016590999730397,1.3886227999755647,16.233090000023367
298,0.05,90,35,3,0.269444444,0.262222222,0.151666667,0.159444444,0.131666667,0.150555556,dw_pmad,3859.314198,1.412098029,62.17758543,21.67593324,22.66403832,606.8999455,0.105,0.2666666666666666,0.1272222222222222,0.1211111111111111,0.0622222222222222,0.1044444444444444,0.1927777777777777,0.0861111111111111,0.8450254999916069,0.043379000009736,0.0138234000187367,0.1430230000114534,0.5778557999874465,0.0016590999730397,1.3886227999755647,16.233090000023367
298,0.05,100,50,1,0.181666667,0.171666667,0.07,0.075,0.085,0.085,dw_pmad,3872.953862,1.603809534,62.71515003,25.98026966,29.48358259,633.4520468,0.065,0.1716666666666666,0.0866666666666666,0.0666666666666666,0.03,0.065,0.1216666666666666,0.05,0.8450254999916069,0.043379000009736,0.0138234000187367,0.1430230000114534,0.5778557999874465,0.0016590999730397,1.3886227999755647,16.233090000023367
298,0.05,70,10000,3,0.271111111,0.262222222,0.151666667,0.159444444,0.131666667,0.150555556,dw_pmad,3872.15145,0.46403701,58.44373675,22.08391497,27.5118802,596.1878874,0.105,0.2666666666666666,0.1272222222222222,0.1211111111111111,0.0622222222222222,0.1044444444444444,0.1927777777777777,0.0861111111111111,0.8450254999916069,0.043379000009736,0.0138234000187367,0.1430230000114534,0.5778557999874465,0.0016590999730397,1.3886227999755647,16.233090000023367
298,0.05,80,6,3,0.287222222,0.262222222,0.151666667,0.159444444,0.131666667,0.150555556,dw_pmad,3871.055027,0.977071118,95.28558792,34.88001615,30.91977012,571.4642723,0.105,0.2666666666666666,0.1272222222222222,0.1211111111111111,0.0622222222222222,0.1044444444444444,0.1927777777777777,0.0861111111111111,0.8450254999916069,0.043379000009736,0.0138234000187367,0.1430230000114534,0.5778557999874465,0.0016590999730397,1.3886227999755647,16.233090000023367
298,0.05,100,10000,1,0.19,0.171666667,0.07,0.075,0.085,0.085,dw_pmad,3878.889065,0.531882761,105.3194491,36.15477485,33.43287681,589.6279788,0.065,0.1716666666666666,0.0866666666666666,0.0666666666666666,0.03,0.065,0.1216666666666666,0.05,0.8450254999916069,0.043379000009736,0.0138234000187367,0.1430230000114534,0.5778557999874465,0.0016590999730397,1.3886227999755647,16.233090000023367
298,0.05,90,25,6,0.308055556,0.298611111,0.206111111,0.237777778,0.148611111,0.2125,dw_pmad,3868.6224,0.848377683,80.8043073,30.36811377,28.7156717,557.487955,0.1338888888888889,0.3066666666666666,0.1472222222222222,0.1277777777777777,0.07,0.1180555555555555,0.2130555555555555,0.1086111111111111,0.8450254999916069,0.043379000009736,0.0138234000187367,0.1430230000114534,0.5778557999874465,0.0016590999730397,1.3886227999755647,16.233090000023367
298,0.05,80,12,1,0.186666667,0.171666667,0.07,0.075,0.085,0.085,dw_pmad,3879.943177,1.284072439,118.007305,35.16411652,35.35209233,576.7785473,0.065,0.1716666666666666,0.0866666666666666,0.0666666666666666,0.03,0.065,0.1216666666666666,0.05,0.8450254999916069,0.043379000009736,0.0138234000187367,0.1430230000114534,0.5778557999874465,0.0016590999730397,1.3886227999755647,16.233090000023367
298,0.05,80,10000,15,0.347777778,0.347222222,0.271111111,0.254777778,0.157444444,0.278,dw_pmad,3821.220862,2.072001389,88.13715533,20.78619817,18.89601632,543.4317589,0.1838888888888888,0.3594444444444444,0.1701111111111111,0.1307777777777777,0.0991111111111111,0.1675555555555555,0.2803333333333333,0.1388888888888889,0.8450254999916069,0.043379000009736,0.0138234000187367,0.1430230000114534,0.5778557999874465,0.0016590999730397,1.3886227999755647,16.233090000023367
