Dimension,Target Ratio,b,alpha,k,DW-PMAD Accuracy,PCA Accuracy,UMAP Accuracy,Isomap Accuracy,KernelPCA Accuracy,MDS Accuracy,Better Method,DW-PMAD Time (s),PCA Time (s),UMAP Time (s),Isomap Time (s),KernelPCA Time (s),MDS Time (s)
200,0.1,60,35,1,0.203333333,0.475,0.118333333,0.155,0.208333333,0.463333333,pca,61.34784051,0.013572664,1.584341289,0.282291358,0.139343396,6.491021094
200,0.1,60,35,3,0.253333333,0.574444444,0.152777778,0.201666667,0.237777778,0.563333333,pca,61.34784051,0.013572664,1.584341289,0.282291358,0.139343396,6.491021094
200,0.1,60,35,6,0.313611111,0.635833333,0.215555556,0.281388889,0.279166667,0.626111111,pca,61.34784051,0.013572664,1.584341289,0.282291358,0.139343396,6.491021094
200,0.1,60,35,10,0.3605,0.6875,0.2745,0.3145,0.317833333,0.675333333,pca,61.34784051,0.013572664,1.584341289,0.282291358,0.139343396,6.491021094
200,0.1,60,35,15,0.396444444,0.718333333,0.325333333,0.340222222,0.353888889,0.715111111,pca,61.34784051,0.013572664,1.584341289,0.282291358,0.139343396,6.491021094
200,0.1,60,50,1,0.19,0.475,0.118333333,0.155,0.208333333,0.463333333,pca,28.84226311,0.013934387,1.594451556,0.271739309,0.120764297,6.36693757
200,0.1,60,50,3,0.250555556,0.574444444,0.152777778,0.201666667,0.237777778,0.563333333,pca,28.84226311,0.013934387,1.594451556,0.271739309,0.120764297,6.36693757
200,0.1,60,50,6,0.314722222,0.635833333,0.215555556,0.281388889,0.279166667,0.626111111,pca,28.84226311,0.013934387,1.594451556,0.271739309,0.120764297,6.36693757
200,0.1,60,50,10,0.3595,0.6875,0.2745,0.3145,0.317833333,0.675333333,pca,28.84226311,0.013934387,1.594451556,0.271739309,0.120764297,6.36693757
200,0.1,60,50,15,0.396,0.718333333,0.325333333,0.340222222,0.353888889,0.715111111,pca,28.84226311,0.013934387,1.594451556,0.271739309,0.120764297,6.36693757
200,0.1,60,10000,1,0.193333333,0.475,0.118333333,0.155,0.208333333,0.463333333,pca,50.71155752,0.013462163,1.59635483,0.26247875,0.131273785,6.530182499
200,0.1,60,10000,3,0.241666667,0.574444444,0.152777778,0.201666667,0.237777778,0.563333333,pca,50.71155752,0.013462163,1.59635483,0.26247875,0.131273785,6.530182499
200,0.1,60,10000,6,0.308611111,0.635833333,0.215555556,0.281388889,0.279166667,0.626111111,pca,50.71155752,0.013462163,1.59635483,0.26247875,0.131273785,6.530182499
200,0.1,60,10000,10,0.354333333,0.6875,0.2745,0.3145,0.317833333,0.675333333,pca,50.71155752,0.013462163,1.59635483,0.26247875,0.131273785,6.530182499
200,0.1,60,10000,15,0.391333333,0.718333333,0.325333333,0.340222222,0.353888889,0.715111111,pca,50.71155752,0.013462163,1.59635483,0.26247875,0.131273785,6.530182499
200,0.2,60,1,1,0.343333333,0.685,0.115,0.198333333,0.28,0.59,pca,77.98753646,0.024795816,1.727193991,0.279603539,0.18740674,7.54004936
200,0.2,60,1,3,0.423888889,0.736111111,0.147222222,0.277777778,0.325555556,0.673888889,pca,77.98753646,0.024795816,1.727193991,0.279603539,0.18740674,7.54004936
200,0.2,60,1,6,0.481666667,0.784444444,0.211666667,0.373888889,0.371944444,0.724166667,pca,77.98753646,0.024795816,1.727193991,0.279603539,0.18740674,7.54004936
200,0.2,60,1,10,0.526166667,0.821,0.275333333,0.375666667,0.4085,0.762,pca,77.98753646,0.024795816,1.727193991,0.279603539,0.18740674,7.54004936
200,0.2,60,1,15,0.566222222,0.836,0.319777778,0.377222222,0.441,0.788333333,pca,77.98753646,0.024795816,1.727193991,0.279603539,0.18740674,7.54004936
200,0.2,60,6,1,0.343333333,0.685,0.115,0.198333333,0.28,0.59,pca,83.64193088,0.021921875,1.697072621,0.285765125,0.089739844,7.64207335
200,0.2,60,6,3,0.416111111,0.736111111,0.147222222,0.277777778,0.325555556,0.673888889,pca,83.64193088,0.021921875,1.697072621,0.285765125,0.089739844,7.64207335
200,0.2,60,6,6,0.475,0.784444444,0.211666667,0.373888889,0.371944444,0.724166667,pca,83.64193088,0.021921875,1.697072621,0.285765125,0.089739844,7.64207335
200,0.2,60,6,10,0.520833333,0.821,0.275333333,0.375666667,0.4085,0.762,pca,83.64193088,0.021921875,1.697072621,0.285765125,0.089739844,7.64207335
200,0.2,60,6,15,0.557111111,0.836,0.319777778,0.377222222,0.441,0.788333333,pca,83.64193088,0.021921875,1.697072621,0.285765125,0.089739844,7.64207335
200,0.2,60,12,1,0.328333333,0.685,0.115,0.198333333,0.28,0.59,pca,56.81842143,0.022220286,1.682279879,0.287478486,0.143386757,7.734433464
200,0.2,60,12,3,0.408333333,0.736111111,0.147222222,0.277777778,0.325555556,0.673888889,pca,56.81842143,0.022220286,1.682279879,0.287478486,0.143386757,7.734433464
200,0.2,60,12,6,0.465555556,0.784444444,0.211666667,0.373888889,0.371944444,0.724166667,pca,56.81842143,0.022220286,1.682279879,0.287478486,0.143386757,7.734433464
200,0.2,60,12,10,0.511666667,0.821,0.275333333,0.375666667,0.4085,0.762,pca,56.81842143,0.022220286,1.682279879,0.287478486,0.143386757,7.734433464
200,0.2,60,12,15,0.553333333,0.836,0.319777778,0.377222222,0.441,0.788333333,pca,56.81842143,0.022220286,1.682279879,0.287478486,0.143386757,7.734433464
200,0.2,60,18,1,0.338333333,0.685,0.115,0.198333333,0.28,0.59,pca,106.1239866,0.02426151,1.766127604,0.299942112,0.138102793,7.782213296
200,0.2,60,18,3,0.428888889,0.736111111,0.147222222,0.277777778,0.325555556,0.673888889,pca,106.1239866,0.02426151,1.766127604,0.299942112,0.138102793,7.782213296
200,0.2,60,18,6,0.4725,0.784444444,0.211666667,0.373888889,0.371944444,0.724166667,pca,106.1239866,0.02426151,1.766127604,0.299942112,0.138102793,7.782213296
200,0.2,60,18,10,0.519,0.821,0.275333333,0.375666667,0.4085,0.762,pca,106.1239866,0.02426151,1.766127604,0.299942112,0.138102793,7.782213296
200,0.2,60,18,15,0.564111111,0.836,0.319777778,0.377222222,0.441,0.788333333,pca,106.1239866,0.02426151,1.766127604,0.299942112,0.138102793,7.782213296
200,0.2,60,25,1,0.34,0.685,0.115,0.198333333,0.28,0.59,pca,103.4191303,0.024393488,1.771390878,0.28505636,0.143934125,7.735235533
200,0.2,60,25,3,0.42,0.736111111,0.147222222,0.277777778,0.325555556,0.673888889,pca,103.4191303,0.024393488,1.771390878,0.28505636,0.143934125,7.735235533
