Dimension,Target Ratio,b,alpha,k,MPAD Accuracy,PCA Accuracy,UMAP Accuracy,Isomap Accuracy,KernelPCA Accuracy,MDS Accuracy,Better Method,DW-PMAD Time (s),PCA Time (s),UMAP Time (s),Isomap Time (s),KernelPCA Time (s),MDS Time (s)
200,0.2,80,35,1,0.605,0.713333333,0.225,0.39,0.623333333,0.611666667,pca,293.1674931,0.181699964,3.27106495,0.39702232,0.392433462,10.08323433
200,0.2,80,35,3,0.606111111,0.708888889,0.343888889,0.541111111,0.629444444,0.653333333,pca,293.1674931,0.181699964,3.27106495,0.39702232,0.392433462,10.08323433
200,0.2,80,35,6,0.595555556,0.723888889,0.440277778,0.645277778,0.636944444,0.691111111,pca,293.1674931,0.181699964,3.27106495,0.39702232,0.392433462,10.08323433
200,0.2,80,35,10,0.594333333,0.739166667,0.507166667,0.5955,0.628666667,0.722,pca,293.1674931,0.181699964,3.27106495,0.39702232,0.392433462,10.08323433
200,0.2,80,35,15,0.591777778,0.755333333,0.524555556,0.582,0.627111111,0.747111111,pca,293.1674931,0.181699964,3.27106495,0.39702232,0.392433462,10.08323433
200,0.2,80,50,1,0.613333333,0.713333333,0.225,0.39,0.623333333,0.611666667,pca,330.4409167,0.506608981,3.252521741,1.297309099,0.368420116,11.23533445
200,0.2,80,50,3,0.605555556,0.708888889,0.343888889,0.541111111,0.629444444,0.653333333,pca,330.4409167,0.506608981,3.252521741,1.297309099,0.368420116,11.23533445
200,0.2,80,50,6,0.597222222,0.723888889,0.440277778,0.645277778,0.636944444,0.691111111,pca,330.4409167,0.506608981,3.252521741,1.297309099,0.368420116,11.23533445
200,0.2,80,50,10,0.596166667,0.739166667,0.507166667,0.5955,0.628666667,0.722,pca,330.4409167,0.506608981,3.252521741,1.297309099,0.368420116,11.23533445
200,0.2,80,50,15,0.593222222,0.755333333,0.524555556,0.582,0.627111111,0.747111111,pca,330.4409167,0.506608981,3.252521741,1.297309099,0.368420116,11.23533445
200,0.2,80,10000,1,0.611666667,0.713333333,0.225,0.39,0.623333333,0.611666667,pca,320.157507,0.162218408,3.234931791,2.128993944,0.405327822,11.07041444
200,0.2,80,10000,3,0.604444444,0.708888889,0.343888889,0.541111111,0.629444444,0.653333333,pca,320.157507,0.162218408,3.234931791,2.128993944,0.405327822,11.07041444
200,0.2,80,10000,6,0.597777778,0.723888889,0.440277778,0.645277778,0.636944444,0.691111111,pca,320.157507,0.162218408,3.234931791,2.128993944,0.405327822,11.07041444
200,0.2,80,10000,10,0.594833333,0.739166667,0.507166667,0.5955,0.628666667,0.722,pca,320.157507,0.162218408,3.234931791,2.128993944,0.405327822,11.07041444
200,0.2,80,10000,15,0.595777778,0.755333333,0.524555556,0.582,0.627111111,0.747111111,pca,320.157507,0.162218408,3.234931791,2.128993944,0.405327822,11.07041444
200,0.4,80,1,1,0.706666667,0.85,0.193333333,0.391666667,0.713333333,0.701666667,pca,779.0874887,0.677902969,4.005112787,0.359810304,0.346052792,10.59992547
200,0.4,80,1,3,0.722222222,0.870555556,0.346666667,0.548333333,0.735,0.727777778,pca,779.0874887,0.677902969,4.005112787,0.359810304,0.346052792,10.59992547
200,0.4,80,1,6,0.726388889,0.875,0.452777778,0.658055556,0.726944444,0.753055556,pca,779.0874887,0.677902969,4.005112787,0.359810304,0.346052792,10.59992547
200,0.4,80,1,10,0.720833333,0.885333333,0.503833333,0.596333333,0.716,0.778666667,pca,779.0874887,0.677902969,4.005112787,0.359810304,0.346052792,10.59992547
200,0.4,80,1,15,0.720555556,0.890222222,0.526555556,0.583222222,0.716111111,0.801111111,pca,779.0874887,0.677902969,4.005112787,0.359810304,0.346052792,10.59992547
200,0.4,80,6,1,0.715,0.85,0.193333333,0.391666667,0.713333333,0.701666667,pca,710.0426815,0.635277057,4.008430517,0.367931413,1.251927078,10.54776502
200,0.4,80,6,3,0.725555556,0.870555556,0.346666667,0.548333333,0.735,0.727777778,pca,710.0426815,0.635277057,4.008430517,0.367931413,1.251927078,10.54776502
200,0.4,80,6,6,0.727222222,0.875,0.452777778,0.658055556,0.726944444,0.753055556,pca,710.0426815,0.635277057,4.008430517,0.367931413,1.251927078,10.54776502
200,0.4,80,6,10,0.7215,0.885333333,0.503833333,0.596333333,0.716,0.778666667,pca,710.0426815,0.635277057,4.008430517,0.367931413,1.251927078,10.54776502
200,0.4,80,6,15,0.720777778,0.890222222,0.526555556,0.583222222,0.716111111,0.801111111,pca,710.0426815,0.635277057,4.008430517,0.367931413,1.251927078,10.54776502
200,0.4,80,12,1,0.718333333,0.85,0.193333333,0.391666667,0.713333333,0.701666667,pca,849.0481655,0.67712451,4.042430559,0.373704599,0.331923561,10.5837005
200,0.4,80,12,3,0.723333333,0.870555556,0.346666667,0.548333333,0.735,0.727777778,pca,849.0481655,0.67712451,4.042430559,0.373704599,0.331923561,10.5837005
200,0.4,80,12,6,0.723333333,0.875,0.452777778,0.658055556,0.726944444,0.753055556,pca,849.0481655,0.67712451,4.042430559,0.373704599,0.331923561,10.5837005
200,0.4,80,12,10,0.720833333,0.885333333,0.503833333,0.596333333,0.716,0.778666667,pca,849.0481655,0.67712451,4.042430559,0.373704599,0.331923561,10.5837005
200,0.4,80,12,15,0.721,0.890222222,0.526555556,0.583222222,0.716111111,0.801111111,pca,849.0481655,0.67712451,4.042430559,0.373704599,0.331923561,10.5837005
200,0.4,80,18,1,0.71,0.85,0.193333333,0.391666667,0.713333333,0.701666667,pca,913.6568469,0.641099731,4.053590369,0.378523946,1.199902244,11.47980189
200,0.4,80,18,3,0.734444444,0.870555556,0.346666667,0.548333333,0.735,0.727777778,pca,913.6568469,0.641099731,4.053590369,0.378523946,1.199902244,11.47980189
200,0.4,80,18,6,0.724444444,0.875,0.452777778,0.658055556,0.726944444,0.753055556,pca,913.6568469,0.641099731,4.053590369,0.378523946,1.199902244,11.47980189
200,0.4,80,18,10,0.719333333,0.885333333,0.503833333,0.596333333,0.716,0.778666667,pca,913.6568469,0.641099731,4.053590369,0.378523946,1.199902244,11.47980189
200,0.4,80,18,15,0.717444444,0.890222222,0.526555556,0.583222222,0.716111111,0.801111111,pca,913.6568469,0.641099731,4.053590369,0.378523946,1.199902244,11.47980189
200,0.4,80,25,1,0.711666667,0.85,0.193333333,0.391666667,0.713333333,0.701666667,pca,693.0707956,0.645575987,3.983000812,0.359682785,0.859787791,10.53560136
200,0.4,80,25,3,0.729444444,0.870555556,0.346666667,0.548333333,0.735,0.727777778,pca,693.0707956,0.645575987,3.983000812,0.359682785,0.859787791,10.53560136
200,0.4,80,25,6,0.728055556,0.875,0.452777778,0.658055556,0.726944444,0.753055556,pca,693.0707956,0.645575987,3.983000812,0.359682785,0.859787791,10.53560136
200,0.4,80,25,10,0.719333333,0.885333333,0.503833333,0.596333333,0.716,0.778666667,pca,693.0707956,0.645575987,3.983000812,0.359682785,0.859787791,10.53560136
200,0.4,80,25,15,0.721,0.890222222,0.526555556,0.583222222,0.716111111,0.801111111,pca,693.0707956,0.645575987,3.983000812,0.359682785,0.859787791,10.53560136
200,0.4,80,35,1,0.706666667,0.85,0.193333333,0.391666667,0.713333333,0.701666667,pca,794.0972306,1.077751069,4.028816504,0.371209862,0.33660025,10.555053
200,0.4,80,35,3,0.729444444,0.870555556,0.346666667,0.548333333,0.735,0.727777778,pca,794.0972306,1.077751069,4.028816504,0.371209862,0.33660025,10.555053
200,0.4,80,35,6,0.724444444,0.875,0.452777778,0.658055556,0.726944444,0.753055556,pca,794.0972306,1.077751069,4.028816504,0.371209862,0.33660025,10.555053
200,0.4,80,35,10,0.719666667,0.885333333,0.503833333,0.596333333,0.716,0.778666667,pca,794.0972306,1.077751069,4.028816504,0.371209862,0.33660025,10.555053
200,0.4,80,35,15,0.720666667,0.890222222,0.526555556,0.583222222,0.716111111,0.801111111,pca,794.0972306,1.077751069,4.028816504,0.371209862,0.33660025,10.555053
200,0.4,80,50,1,0.718333333,0.85,0.193333333,0.391666667,0.713333333,0.701666667,pca,743.1046004,0.679496344,3.981248845,0.37485943,0.43599267,11.32770344
200,0.4,80,50,3,0.724444444,0.870555556,0.346666667,0.548333333,0.735,0.727777778,pca,743.1046004,0.679496344,3.981248845,0.37485943,0.43599267,11.32770344
200,0.4,80,50,6,0.723611111,0.875,0.452777778,0.658055556,0.726944444,0.753055556,pca,743.1046004,0.679496344,3.981248845,0.37485943,0.43599267,11.32770344
200,0.4,80,50,10,0.718833333,0.885333333,0.503833333,0.596333333,0.716,0.778666667,pca,743.1046004,0.679496344,3.981248845,0.37485943,0.43599267,11.32770344
200,0.4,80,50,15,0.719555556,0.890222222,0.526555556,0.583222222,0.716111111,0.801111111,pca,743.1046004,0.679496344,3.981248845,0.37485943,0.43599267,11.32770344
200,0.4,80,10000,1,0.72,0.85,0.193333333,0.391666667,0.713333333,0.701666667,pca,755.6462356,2.418376857,4.058326002,0.381682933,0.348703183,10.53096546
200,0.4,80,10000,3,0.735,0.870555556,0.346666667,0.548333333,0.735,0.727777778,pca,755.6462356,2.418376857,4.058326002,0.381682933,0.348703183,10.53096546
200,0.4,80,10000,6,0.724722222,0.875,0.452777778,0.658055556,0.726944444,0.753055556,pca,755.6462356,2.418376857,4.058326002,0.381682933,0.348703183,10.53096546
200,0.4,80,10000,10,0.723,0.885333333,0.503833333,0.596333333,0.716,0.778666667,pca,755.6462356,2.418376857,4.058326002,0.381682933,0.348703183,10.53096546
200,0.4,80,10000,15,0.722444444,0.890222222,0.526555556,0.583222222,0.716111111,0.801111111,pca,755.6462356,2.418376857,4.058326002,0.381682933,0.348703183,10.53096546
200,0.6,80,1,1,0.791666667,0.948333333,0.201666667,0.386666667,0.768333333,0.696666667,pca,1321.819386,1.324033347,4.758849839,0.476971197,0.376385666,12.03543762
200,0.6,80,1,3,0.81,0.966666667,0.351111111,0.542777778,0.778333333,0.749444444,pca,1321.819386,1.324033347,4.758849839,0.476971197,0.376385666,12.03543762
200,0.6,80,1,6,0.807777778,0.965555556,0.453611111,0.653888889,0.777777778,0.770277778,pca,1321.819386,1.324033347,4.758849839,0.476971197,0.376385666,12.03543762
200,0.6,80,1,10,0.801666667,0.965333333,0.503666667,0.592,0.779333333,0.7915,pca,1321.819386,1.324033347,4.758849839,0.476971197,0.376385666,12.03543762
200,0.6,80,1,15,0.809111111,0.969222222,0.521,0.577333333,0.775888889,0.811222222,pca,1321.819386,1.324033347,4.758849839,0.476971197,0.376385666,12.03543762
200,0.6,80,6,1,0.781666667,0.948333333,0.201666667,0.386666667,0.768333333,0.696666667,pca,1362.236107,0.95295534,4.720123872,0.375870909,0.327531658,10.96425716
200,0.6,80,6,3,0.808333333,0.966666667,0.351111111,0.542777778,0.778333333,0.749444444,pca,1362.236107,0.95295534,4.720123872,0.375870909,0.327531658,10.96425716
200,0.6,80,6,6,0.807222222,0.965555556,0.453611111,0.653888889,0.777777778,0.770277778,pca,1362.236107,0.95295534,4.720123872,0.375870909,0.327531658,10.96425716
200,0.6,80,6,10,0.802166667,0.965333333,0.503666667,0.592,0.779333333,0.7915,pca,1362.236107,0.95295534,4.720123872,0.375870909,0.327531658,10.96425716
200,0.6,80,6,15,0.803666667,0.969222222,0.521,0.577333333,0.775888889,0.811222222,pca,1362.236107,0.95295534,4.720123872,0.375870909,0.327531658,10.96425716
200,0.6,80,12,1,0.783333333,0.948333333,0.201666667,0.386666667,0.768333333,0.696666667,pca,1517.675467,1.336651903,4.777752406,0.441988528,0.484157627,10.90768295
200,0.6,80,12,3,0.815555556,0.966666667,0.351111111,0.542777778,0.778333333,0.749444444,pca,1517.675467,1.336651903,4.777752406,0.441988528,0.484157627,10.90768295
200,0.6,80,12,6,0.808888889,0.965555556,0.453611111,0.653888889,0.777777778,0.770277778,pca,1517.675467,1.336651903,4.777752406,0.441988528,0.484157627,10.90768295
200,0.6,80,12,10,0.805,0.965333333,0.503666667,0.592,0.779333333,0.7915,pca,1517.675467,1.336651903,4.777752406,0.441988528,0.484157627,10.90768295
200,0.6,80,12,15,0.804888889,0.969222222,0.521,0.577333333,0.775888889,0.811222222,pca,1517.675467,1.336651903,4.777752406,0.441988528,0.484157627,10.90768295
200,0.6,80,18,1,0.786666667,0.948333333,0.201666667,0.386666667,0.768333333,0.696666667,pca,1605.201635,1.197169206,4.818204009,0.377760691,0.504196496,12.11147625
200,0.6,80,18,3,0.813888889,0.966666667,0.351111111,0.542777778,0.778333333,0.749444444,pca,1605.201635,1.197169206,4.818204009,0.377760691,0.504196496,12.11147625
200,0.6,80,18,6,0.809166667,0.965555556,0.453611111,0.653888889,0.777777778,0.770277778,pca,1605.201635,1.197169206,4.818204009,0.377760691,0.504196496,12.11147625
200,0.6,80,18,10,0.801166667,0.965333333,0.503666667,0.592,0.779333333,0.7915,pca,1605.201635,1.197169206,4.818204009,0.377760691,0.504196496,12.11147625
200,0.6,80,18,15,0.803666667,0.969222222,0.521,0.577333333,0.775888889,0.811222222,pca,1605.201635,1.197169206,4.818204009,0.377760691,0.504196496,12.11147625
200,0.6,80,25,1,0.783333333,0.948333333,0.201666667,0.386666667,0.768333333,0.696666667,pca,1115.669472,1.728639338,6.365891199,1.274234012,1.236561644,12.1349489
200,0.6,80,25,3,0.810555556,0.966666667,0.351111111,0.542777778,0.778333333,0.749444444,pca,1115.669472,1.728639338,6.365891199,1.274234012,1.236561644,12.1349489
200,0.6,80,25,6,0.810277778,0.965555556,0.453611111,0.653888889,0.777777778,0.770277778,pca,1115.669472,1.728639338,6.365891199,1.274234012,1.236561644,12.1349489
200,0.6,80,25,10,0.8035,0.965333333,0.503666667,0.592,0.779333333,0.7915,pca,1115.669472,1.728639338,6.365891199,1.274234012,1.236561644,12.1349489
200,0.6,80,25,15,0.804,0.969222222,0.521,0.577333333,0.775888889,0.811222222,pca,1115.669472,1.728639338,6.365891199,1.274234012,1.236561644,12.1349489
200,0.6,80,35,1,0.786666667,0.948333333,0.201666667,0.386666667,0.768333333,0.696666667,pca,1353.564409,1.181610185,6.061294308,0.376250318,0.384438361,11.23511508
200,0.6,80,35,3,0.812777778,0.966666667,0.351111111,0.542777778,0.778333333,0.749444444,pca,1353.564409,1.181610185,6.061294308,0.376250318,0.384438361,11.23511508
200,0.6,80,35,6,0.808333333,0.965555556,0.453611111,0.653888889,0.777777778,0.770277778,pca,1353.564409,1.181610185,6.061294308,0.376250318,0.384438361,11.23511508
200,0.6,80,35,10,0.802,0.965333333,0.503666667,0.592,0.779333333,0.7915,pca,1353.564409,1.181610185,6.061294308,0.376250318,0.384438361,11.23511508
200,0.6,80,35,15,0.803222222,0.969222222,0.521,0.577333333,0.775888889,0.811222222,pca,1353.564409,1.181610185,6.061294308,0.376250318,0.384438361,11.23511508
200,0.6,80,50,1,0.786666667,0.948333333,0.201666667,0.386666667,0.768333333,0.696666667,pca,1388.516005,1.078691,4.736542454,0.38775429,0.364561988,13.17894139
200,0.6,80,50,3,0.807222222,0.966666667,0.351111111,0.542777778,0.778333333,0.749444444,pca,1388.516005,1.078691,4.736542454,0.38775429,0.364561988,13.17894139
200,0.6,80,50,6,0.8075,0.965555556,0.453611111,0.653888889,0.777777778,0.770277778,pca,1388.516005,1.078691,4.736542454,0.38775429,0.364561988,13.17894139
200,0.6,80,50,10,0.8005,0.965333333,0.503666667,0.592,0.779333333,0.7915,pca,1388.516005,1.078691,4.736542454,0.38775429,0.364561988,13.17894139
200,0.6,80,50,15,0.804555556,0.969222222,0.521,0.577333333,0.775888889,0.811222222,pca,1388.516005,1.078691,4.736542454,0.38775429,0.364561988,13.17894139
200,0.6,80,10000,1,0.796666667,0.948333333,0.201666667,0.386666667,0.768333333,0.696666667,pca,1121.399874,1.767070696,6.159431461,1.232368202,1.197120459,11.92844527
200,0.6,80,10000,3,0.806111111,0.966666667,0.351111111,0.542777778,0.778333333,0.749444444,pca,1121.399874,1.767070696,6.159431461,1.232368202,1.197120459,11.92844527
200,0.6,80,10000,6,0.812777778,0.965555556,0.453611111,0.653888889,0.777777778,0.770277778,pca,1121.399874,1.767070696,6.159431461,1.232368202,1.197120459,11.92844527
200,0.6,80,10000,10,0.805333333,0.965333333,0.503666667,0.592,0.779333333,0.7915,pca,1121.399874,1.767070696,6.159431461,1.232368202,1.197120459,11.92844527
200,0.6,80,10000,15,0.811111111,0.969222222,0.521,0.577333333,0.775888889,0.811222222,pca,1121.399874,1.767070696,6.159431461,1.232368202,1.197120459,11.92844527
200,0.05,90,1,1,0.316666667,0.413333333,0.23,0.328333333,0.393333333,0.43,mds,162.3459227,0.061041906,17.58139271,0.392575341,0.349201144,9.25987968
200,0.05,90,1,3,0.309444444,0.424444444,0.360555556,0.431111111,0.416111111,0.442777778,mds,162.3459227,0.061041906,17.58139271,0.392575341,0.349201144,9.25987968
200,0.05,90,1,6,0.311666667,0.464444444,0.451111111,0.530555556,0.437222222,0.489444444,isomap,162.3459227,0.061041906,17.58139271,0.392575341,0.349201144,9.25987968
200,0.05,90,1,10,0.321166667,0.5075,0.510333333,0.519333333,0.444,0.535333333,mds,162.3459227,0.061041906,17.58139271,0.392575341,0.349201144,9.25987968
200,0.05,90,1,15,0.330222222,0.530555556,0.525777778,0.525333333,0.454111111,0.569333333,mds,162.3459227,0.061041906,17.58139271,0.392575341,0.349201144,9.25987968
200,0.05,90,6,1,0.316666667,0.413333333,0.23,0.328333333,0.393333333,0.43,mds,90.19513259,0.010732167,2.798626732,0.378442184,1.853486809,9.186943155
200,0.05,90,6,3,0.307777778,0.424444444,0.360555556,0.431111111,0.416111111,0.442777778,mds,90.19513259,0.010732167,2.798626732,0.378442184,1.853486809,9.186943155
200,0.05,90,6,6,0.312222222,0.464444444,0.451111111,0.530555556,0.437222222,0.489444444,isomap,90.19513259,0.010732167,2.798626732,0.378442184,1.853486809,9.186943155
200,0.05,90,6,10,0.321166667,0.5075,0.510333333,0.519333333,0.444,0.535333333,mds,90.19513259,0.010732167,2.798626732,0.378442184,1.853486809,9.186943155
200,0.05,90,6,15,0.330444444,0.530555556,0.525777778,0.525333333,0.454111111,0.569333333,mds,90.19513259,0.010732167,2.798626732,0.378442184,1.853486809,9.186943155
200,0.05,90,12,1,0.316666667,0.413333333,0.23,0.328333333,0.393333333,0.43,mds,72.06108053,0.013639158,2.832892419,0.353248104,0.284082354,9.211515124
200,0.05,90,12,3,0.307222222,0.424444444,0.360555556,0.431111111,0.416111111,0.442777778,mds,72.06108053,0.013639158,2.832892419,0.353248104,0.284082354,9.211515124
200,0.05,90,12,6,0.313055556,0.464444444,0.451111111,0.530555556,0.437222222,0.489444444,isomap,72.06108053,0.013639158,2.832892419,0.353248104,0.284082354,9.211515124
200,0.05,90,12,10,0.319333333,0.5075,0.510333333,0.519333333,0.444,0.535333333,mds,72.06108053,0.013639158,2.832892419,0.353248104,0.284082354,9.211515124
200,0.05,90,12,15,0.329888889,0.530555556,0.525777778,0.525333333,0.454111111,0.569333333,mds,72.06108053,0.013639158,2.832892419,0.353248104,0.284082354,9.211515124
200,0.05,90,18,1,0.315,0.413333333,0.23,0.328333333,0.393333333,0.43,mds,22.60165286,0.010752402,2.77466404,0.333638522,0.407677112,9.451810755
200,0.05,90,18,3,0.307777778,0.424444444,0.360555556,0.431111111,0.416111111,0.442777778,mds,22.60165286,0.010752402,2.77466404,0.333638522,0.407677112,9.451810755
200,0.05,90,18,6,0.311944444,0.464444444,0.451111111,0.530555556,0.437222222,0.489444444,isomap,22.60165286,0.010752402,2.77466404,0.333638522,0.407677112,9.451810755
200,0.05,90,18,10,0.318833333,0.5075,0.510333333,0.519333333,0.444,0.535333333,mds,22.60165286,0.010752402,2.77466404,0.333638522,0.407677112,9.451810755
200,0.05,90,18,15,0.329777778,0.530555556,0.525777778,0.525333333,0.454111111,0.569333333,mds,22.60165286,0.010752402,2.77466404,0.333638522,0.407677112,9.451810755
200,0.05,90,25,1,0.315,0.413333333,0.23,0.328333333,0.393333333,0.43,mds,59.08625081,0.010791516,2.779224179,0.364095921,0.443154911,9.151693302
200,0.05,90,25,3,0.307777778,0.424444444,0.360555556,0.431111111,0.416111111,0.442777778,mds,59.08625081,0.010791516,2.779224179,0.364095921,0.443154911,9.151693302
200,0.05,90,25,6,0.312222222,0.464444444,0.451111111,0.530555556,0.437222222,0.489444444,isomap,59.08625081,0.010791516,2.779224179,0.364095921,0.443154911,9.151693302
200,0.05,90,25,10,0.318666667,0.5075,0.510333333,0.519333333,0.444,0.535333333,mds,59.08625081,0.010791516,2.779224179,0.364095921,0.443154911,9.151693302
200,0.05,90,25,15,0.329888889,0.530555556,0.525777778,0.525333333,0.454111111,0.569333333,mds,59.08625081,0.010791516,2.779224179,0.364095921,0.443154911,9.151693302
200,0.05,90,35,1,0.315,0.413333333,0.23,0.328333333,0.393333333,0.43,mds,37.46636358,0.010831308,2.763366676,0.319853883,0.327949937,9.279727479
200,0.05,90,35,3,0.308888889,0.424444444,0.360555556,0.431111111,0.416111111,0.442777778,mds,37.46636358,0.010831308,2.763366676,0.319853883,0.327949937,9.279727479
200,0.05,90,35,6,0.312222222,0.464444444,0.451111111,0.530555556,0.437222222,0.489444444,isomap,37.46636358,0.010831308,2.763366676,0.319853883,0.327949937,9.279727479
200,0.05,90,35,10,0.319166667,0.5075,0.510333333,0.519333333,0.444,0.535333333,mds,37.46636358,0.010831308,2.763366676,0.319853883,0.327949937,9.279727479
200,0.05,90,35,15,0.330222222,0.530555556,0.525777778,0.525333333,0.454111111,0.569333333,mds,37.46636358,0.010831308,2.763366676,0.319853883,0.327949937,9.279727479
200,0.05,90,50,1,0.315,0.413333333,0.23,0.328333333,0.393333333,0.43,mds,34.83009195,0.01085531,2.811798431,0.343817345,0.341843417,9.181854165
200,0.05,90,50,3,0.308888889,0.424444444,0.360555556,0.431111111,0.416111111,0.442777778,mds,34.83009195,0.01085531,2.811798431,0.343817345,0.341843417,9.181854165
200,0.05,90,50,6,0.312777778,0.464444444,0.451111111,0.530555556,0.437222222,0.489444444,isomap,34.83009195,0.01085531,2.811798431,0.343817345,0.341843417,9.181854165
200,0.05,90,50,10,0.3195,0.5075,0.510333333,0.519333333,0.444,0.535333333,mds,34.83009195,0.01085531,2.811798431,0.343817345,0.341843417,9.181854165
200,0.05,90,50,15,0.330444444,0.530555556,0.525777778,0.525333333,0.454111111,0.569333333,mds,34.83009195,0.01085531,2.811798431,0.343817345,0.341843417,9.181854165
200,0.05,90,10000,1,0.315,0.413333333,0.23,0.328333333,0.393333333,0.43,mds,48.25921894,0.010839388,2.796432285,0.363599368,0.308234608,9.431560151
200,0.05,90,10000,3,0.307777778,0.424444444,0.360555556,0.431111111,0.416111111,0.442777778,mds,48.25921894,0.010839388,2.796432285,0.363599368,0.308234608,9.431560151
200,0.05,90,10000,6,0.311944444,0.464444444,0.451111111,0.530555556,0.437222222,0.489444444,isomap,48.25921894,0.010839388,2.796432285,0.363599368,0.308234608,9.431560151
200,0.05,90,10000,10,0.318333333,0.5075,0.510333333,0.519333333,0.444,0.535333333,mds,48.25921894,0.010839388,2.796432285,0.363599368,0.308234608,9.431560151
200,0.05,90,10000,15,0.330333333,0.530555556,0.525777778,0.525333333,0.454111111,0.569333333,mds,48.25921894,0.010839388,2.796432285,0.363599368,0.308234608,9.431560151
200,0.1,90,1,1,0.47,0.541666667,0.201666667,0.373333333,0.526666667,0.541666667,pca,269.8114957,0.010796144,3.010322371,0.412622884,3.007755334,8.183825085
200,0.1,90,1,3,0.441666667,0.551111111,0.342777778,0.498333333,0.550555556,0.585,mds,269.8114957,0.010796144,3.010322371,0.412622884,3.007755334,8.183825085
200,0.1,90,1,6,0.444166667,0.587222222,0.441666667,0.598888889,0.543611111,0.629444444,mds,269.8114957,0.010796144,3.010322371,0.412622884,3.007755334,8.183825085
200,0.1,90,1,10,0.450666667,0.617666667,0.5005,0.575333333,0.544333333,0.652666667,mds,269.8114957,0.010796144,3.010322371,0.412622884,3.007755334,8.183825085
200,0.1,90,1,15,0.455777778,0.647888889,0.524111111,0.565222222,0.551666667,0.671222222,mds,269.8114957,0.010796144,3.010322371,0.412622884,3.007755334,8.183825085
200,0.1,90,6,1,0.466666667,0.541666667,0.201666667,0.373333333,0.526666667,0.541666667,pca,114.5101532,0.010544532,3.012623608,0.349448432,0.287954359,9.410534447
200,0.1,90,6,3,0.441666667,0.551111111,0.342777778,0.498333333,0.550555556,0.585,mds,114.5101532,0.010544532,3.012623608,0.349448432,0.287954359,9.410534447
200,0.1,90,6,6,0.445,0.587222222,0.441666667,0.598888889,0.543611111,0.629444444,mds,114.5101532,0.010544532,3.012623608,0.349448432,0.287954359,9.410534447
200,0.1,90,6,10,0.4515,0.617666667,0.5005,0.575333333,0.544333333,0.652666667,mds,114.5101532,0.010544532,3.012623608,0.349448432,0.287954359,9.410534447
200,0.1,90,6,15,0.457111111,0.647888889,0.524111111,0.565222222,0.551666667,0.671222222,mds,114.5101532,0.010544532,3.012623608,0.349448432,0.287954359,9.410534447
200,0.1,90,12,1,0.461666667,0.541666667,0.201666667,0.373333333,0.526666667,0.541666667,pca,99.64850957,0.011873985,3.048019538,0.32545387,0.796582422,9.504423204
200,0.1,90,12,3,0.441111111,0.551111111,0.342777778,0.498333333,0.550555556,0.585,mds,99.64850957,0.011873985,3.048019538,0.32545387,0.796582422,9.504423204
200,0.1,90,12,6,0.444166667,0.587222222,0.441666667,0.598888889,0.543611111,0.629444444,mds,99.64850957,0.011873985,3.048019538,0.32545387,0.796582422,9.504423204
200,0.1,90,12,10,0.450166667,0.617666667,0.5005,0.575333333,0.544333333,0.652666667,mds,99.64850957,0.011873985,3.048019538,0.32545387,0.796582422,9.504423204
200,0.1,90,12,15,0.457777778,0.647888889,0.524111111,0.565222222,0.551666667,0.671222222,mds,99.64850957,0.011873985,3.048019538,0.32545387,0.796582422,9.504423204
200,0.1,90,18,1,0.466666667,0.541666667,0.201666667,0.373333333,0.526666667,0.541666667,pca,61.43487505,0.010639055,3.079043402,0.407126102,2.984293598,9.619572706
200,0.1,90,18,3,0.443333333,0.551111111,0.342777778,0.498333333,0.550555556,0.585,mds,61.43487505,0.010639055,3.079043402,0.407126102,2.984293598,9.619572706
200,0.1,90,18,6,0.443333333,0.587222222,0.441666667,0.598888889,0.543611111,0.629444444,mds,61.43487505,0.010639055,3.079043402,0.407126102,2.984293598,9.619572706
200,0.1,90,18,10,0.451333333,0.617666667,0.5005,0.575333333,0.544333333,0.652666667,mds,61.43487505,0.010639055,3.079043402,0.407126102,2.984293598,9.619572706
200,0.1,90,18,15,0.458333333,0.647888889,0.524111111,0.565222222,0.551666667,0.671222222,mds,61.43487505,0.010639055,3.079043402,0.407126102,2.984293598,9.619572706
200,0.1,90,25,1,0.46,0.541666667,0.201666667,0.373333333,0.526666667,0.541666667,pca,132.1349128,0.010616897,3.005895047,0.385249758,1.026760039,9.43435553
200,0.1,90,25,3,0.443333333,0.551111111,0.342777778,0.498333333,0.550555556,0.585,mds,132.1349128,0.010616897,3.005895047,0.385249758,1.026760039,9.43435553
200,0.1,90,25,6,0.442777778,0.587222222,0.441666667,0.598888889,0.543611111,0.629444444,mds,132.1349128,0.010616897,3.005895047,0.385249758,1.026760039,9.43435553
200,0.1,90,25,10,0.4515,0.617666667,0.5005,0.575333333,0.544333333,0.652666667,mds,132.1349128,0.010616897,3.005895047,0.385249758,1.026760039,9.43435553
200,0.1,90,25,15,0.456222222,0.647888889,0.524111111,0.565222222,0.551666667,0.671222222,mds,132.1349128,0.010616897,3.005895047,0.385249758,1.026760039,9.43435553
200,0.1,90,35,1,0.466666667,0.541666667,0.201666667,0.373333333,0.526666667,0.541666667,pca,78.00556206,0.010375686,3.063361176,0.39600039,0.287886529,9.375859838
200,0.1,90,35,3,0.441111111,0.551111111,0.342777778,0.498333333,0.550555556,0.585,mds,78.00556206,0.010375686,3.063361176,0.39600039,0.287886529,9.375859838
