Dimension,Target Ratio,b,alpha,k,MPAD Accuracy,PCA Accuracy,UMAP Accuracy,Isomap Accuracy,KernelPCA Accuracy,MDS Accuracy,Better Method,DW-PMAD Time (s),PCA Time (s),UMAP Time (s),Isomap Time (s),KernelPCA Time (s),MDS Time (s)
200,0.2,50,6,3,0.740555556,0.758333333,0.299444444,0.402777778,0.570555556,0.61,pca,704.5534099,0.025049268,1.677261088,0.287519093,0.15173814,7.775741897
200,0.2,50,6,6,0.806944444,0.814166667,0.398055556,0.523333333,0.618055556,0.681666667,pca,704.5534099,0.025049268,1.677261088,0.287519093,0.15173814,7.775741897
200,0.2,50,6,10,0.825833333,0.828666667,0.480166667,0.508833333,0.637833333,0.717833333,pca,704.5534099,0.025049268,1.677261088,0.287519093,0.15173814,7.775741897
200,0.2,50,6,15,0.843111111,0.850111111,0.533888889,0.520888889,0.658888889,0.754666667,pca,704.5534099,0.025049268,1.677261088,0.287519093,0.15173814,7.775741897
200,0.2,50,12,1,0.733333333,0.738333333,0.173333333,0.256666667,0.511666667,0.565,pca,721.7565998,0.02300547,1.630421046,0.276582787,0.081218401,7.879863296
200,0.2,50,12,3,0.751666667,0.758333333,0.299444444,0.402777778,0.570555556,0.61,pca,721.7565998,0.02300547,1.630421046,0.276582787,0.081218401,7.879863296
200,0.2,50,12,6,0.804166667,0.814166667,0.398055556,0.523333333,0.618055556,0.681666667,pca,721.7565998,0.02300547,1.630421046,0.276582787,0.081218401,7.879863296
200,0.2,50,12,10,0.827833333,0.828666667,0.480166667,0.508833333,0.637833333,0.717833333,pca,721.7565998,0.02300547,1.630421046,0.276582787,0.081218401,7.879863296
200,0.2,50,12,15,0.841555556,0.850111111,0.533888889,0.520888889,0.658888889,0.754666667,pca,721.7565998,0.02300547,1.630421046,0.276582787,0.081218401,7.879863296
200,0.2,50,18,1,0.723333333,0.738333333,0.173333333,0.256666667,0.511666667,0.565,pca,708.2691067,0.030218778,1.680407991,0.27698851,0.096336598,7.752882637
200,0.2,50,18,3,0.750555556,0.758333333,0.299444444,0.402777778,0.570555556,0.61,pca,708.2691067,0.030218778,1.680407991,0.27698851,0.096336598,7.752882637
200,0.2,50,18,6,0.803611111,0.814166667,0.398055556,0.523333333,0.618055556,0.681666667,pca,708.2691067,0.030218778,1.680407991,0.27698851,0.096336598,7.752882637
200,0.2,50,18,10,0.822,0.828666667,0.480166667,0.508833333,0.637833333,0.717833333,pca,708.2691067,0.030218778,1.680407991,0.27698851,0.096336598,7.752882637
200,0.2,50,18,15,0.840888889,0.850111111,0.533888889,0.520888889,0.658888889,0.754666667,pca,708.2691067,0.030218778,1.680407991,0.27698851,0.096336598,7.752882637
200,0.2,50,25,1,0.72,0.738333333,0.173333333,0.256666667,0.511666667,0.565,pca,708.336094,0.02294237,1.675194465,0.285347647,0.103696437,7.77806433
200,0.2,50,25,3,0.76,0.758333333,0.299444444,0.402777778,0.570555556,0.61,dw_pmad,708.336094,0.02294237,1.675194465,0.285347647,0.103696437,7.77806433
200,0.2,50,25,6,0.803333333,0.814166667,0.398055556,0.523333333,0.618055556,0.681666667,pca,708.336094,0.02294237,1.675194465,0.285347647,0.103696437,7.77806433
200,0.2,50,25,10,0.823666667,0.828666667,0.480166667,0.508833333,0.637833333,0.717833333,pca,708.336094,0.02294237,1.675194465,0.285347647,0.103696437,7.77806433
200,0.2,50,25,15,0.841222222,0.850111111,0.533888889,0.520888889,0.658888889,0.754666667,pca,708.336094,0.02294237,1.675194465,0.285347647,0.103696437,7.77806433
200,0.2,50,35,1,0.715,0.738333333,0.173333333,0.256666667,0.511666667,0.565,pca,722.9882143,0.051532646,1.701570713,0.291279595,0.158873525,8.727041061
200,0.2,50,35,3,0.748888889,0.758333333,0.299444444,0.402777778,0.570555556,0.61,pca,722.9882143,0.051532646,1.701570713,0.291279595,0.158873525,8.727041061
200,0.2,50,35,6,0.801944444,0.814166667,0.398055556,0.523333333,0.618055556,0.681666667,pca,722.9882143,0.051532646,1.701570713,0.291279595,0.158873525,8.727041061
200,0.2,50,35,10,0.823333333,0.828666667,0.480166667,0.508833333,0.637833333,0.717833333,pca,722.9882143,0.051532646,1.701570713,0.291279595,0.158873525,8.727041061
200,0.2,50,35,15,0.841222222,0.850111111,0.533888889,0.520888889,0.658888889,0.754666667,pca,722.9882143,0.051532646,1.701570713,0.291279595,0.158873525,8.727041061
200,0.2,50,50,1,0.733333333,0.738333333,0.173333333,0.256666667,0.511666667,0.565,pca,708.0994269,0.028457744,1.724020224,0.288664307,0.146938696,8.490966137
200,0.2,50,50,3,0.754444444,0.758333333,0.299444444,0.402777778,0.570555556,0.61,pca,708.0994269,0.028457744,1.724020224,0.288664307,0.146938696,8.490966137
200,0.2,50,50,6,0.807777778,0.814166667,0.398055556,0.523333333,0.618055556,0.681666667,pca,708.0994269,0.028457744,1.724020224,0.288664307,0.146938696,8.490966137
200,0.2,50,50,10,0.825333333,0.828666667,0.480166667,0.508833333,0.637833333,0.717833333,pca,708.0994269,0.028457744,1.724020224,0.288664307,0.146938696,8.490966137
200,0.2,50,50,15,0.843111111,0.850111111,0.533888889,0.520888889,0.658888889,0.754666667,pca,708.0994269,0.028457744,1.724020224,0.288664307,0.146938696,8.490966137
200,0.2,50,10000,1,0.715,0.738333333,0.173333333,0.256666667,0.511666667,0.565,pca,574.506157,0.032365857,1.573190003,0.28053059,0.187792711,8.336529276
200,0.2,50,10000,3,0.742777778,0.758333333,0.299444444,0.402777778,0.570555556,0.61,pca,574.506157,0.032365857,1.573190003,0.28053059,0.187792711,8.336529276
200,0.2,50,10000,6,0.7925,0.814166667,0.398055556,0.523333333,0.618055556,0.681666667,pca,574.506157,0.032365857,1.573190003,0.28053059,0.187792711,8.336529276
200,0.2,50,10000,10,0.8085,0.828666667,0.480166667,0.508833333,0.637833333,0.717833333,pca,574.506157,0.032365857,1.573190003,0.28053059,0.187792711,8.336529276
200,0.2,50,10000,15,0.83,0.850111111,0.533888889,0.520888889,0.658888889,0.754666667,pca,574.506157,0.032365857,1.573190003,0.28053059,0.187792711,8.336529276
200,0.4,50,1,1,0.876666667,0.876666667,0.176666667,0.276666667,0.623333333,0.601666667,dw_pmad,1447.370995,0.061951079,2.101695034,0.29803001,0.185959647,10.96087268
200,0.4,50,1,3,0.883333333,0.888333333,0.298888889,0.43,0.661666667,0.670555556,pca,1447.370995,0.061951079,2.101695034,0.29803001,0.185959647,10.96087268
200,0.4,50,1,6,0.911666667,0.919166667,0.403333333,0.550555556,0.696388889,0.734444444,pca,1447.370995,0.061951079,2.101695034,0.29803001,0.185959647,10.96087268
200,0.4,50,1,10,0.917833333,0.920833333,0.481833333,0.522666667,0.713,0.770166667,pca,1447.370995,0.061951079,2.101695034,0.29803001,0.185959647,10.96087268
200,0.4,50,1,15,0.926444444,0.931111111,0.533777778,0.530333333,0.733666667,0.806111111,pca,1447.370995,0.061951079,2.101695034,0.29803001,0.185959647,10.96087268
200,0.4,50,6,1,0.891666667,0.876666667,0.176666667,0.276666667,0.623333333,0.601666667,dw_pmad,1446.656487,0.048712847,1.99836148,0.292752124,0.223803217,10.39904052
200,0.4,50,6,3,0.878888889,0.888333333,0.298888889,0.43,0.661666667,0.670555556,pca,1446.656487,0.048712847,1.99836148,0.292752124,0.223803217,10.39904052
200,0.4,50,6,6,0.910277778,0.919166667,0.403333333,0.550555556,0.696388889,0.734444444,pca,1446.656487,0.048712847,1.99836148,0.292752124,0.223803217,10.39904052
200,0.4,50,6,10,0.914333333,0.920833333,0.481833333,0.522666667,0.713,0.770166667,pca,1446.656487,0.048712847,1.99836148,0.292752124,0.223803217,10.39904052
200,0.4,50,6,15,0.926111111,0.931111111,0.533777778,0.530333333,0.733666667,0.806111111,pca,1446.656487,0.048712847,1.99836148,0.292752124,0.223803217,10.39904052
200,0.4,50,12,1,0.875,0.876666667,0.176666667,0.276666667,0.623333333,0.601666667,pca,1454.650417,0.058278433,2.026382952,0.306747026,0.228825143,9.848816861
200,0.4,50,12,3,0.879444444,0.888333333,0.298888889,0.43,0.661666667,0.670555556,pca,1454.650417,0.058278433,2.026382952,0.306747026,0.228825143,9.848816861
200,0.4,50,12,6,0.911388889,0.919166667,0.403333333,0.550555556,0.696388889,0.734444444,pca,1454.650417,0.058278433,2.026382952,0.306747026,0.228825143,9.848816861
200,0.4,50,12,10,0.916333333,0.920833333,0.481833333,0.522666667,0.713,0.770166667,pca,1454.650417,0.058278433,2.026382952,0.306747026,0.228825143,9.848816861
200,0.4,50,12,15,0.926777778,0.931111111,0.533777778,0.530333333,0.733666667,0.806111111,pca,1454.650417,0.058278433,2.026382952,0.306747026,0.228825143,9.848816861
200,0.4,50,18,1,0.861666667,0.876666667,0.176666667,0.276666667,0.623333333,0.601666667,pca,1448.787746,0.056897688,2.03133049,0.307813916,0.154375335,10.45498038
200,0.4,50,18,3,0.877777778,0.888333333,0.298888889,0.43,0.661666667,0.670555556,pca,1448.787746,0.056897688,2.03133049,0.307813916,0.154375335,10.45498038
200,0.4,50,18,6,0.910277778,0.919166667,0.403333333,0.550555556,0.696388889,0.734444444,pca,1448.787746,0.056897688,2.03133049,0.307813916,0.154375335,10.45498038
200,0.4,50,18,10,0.917,0.920833333,0.481833333,0.522666667,0.713,0.770166667,pca,1448.787746,0.056897688,2.03133049,0.307813916,0.154375335,10.45498038
200,0.4,50,18,15,0.927444444,0.931111111,0.533777778,0.530333333,0.733666667,0.806111111,pca,1448.787746,0.056897688,2.03133049,0.307813916,0.154375335,10.45498038
200,0.4,50,25,1,0.865,0.876666667,0.176666667,0.276666667,0.623333333,0.601666667,pca,1453.849447,0.125683098,2.070184512,0.287633768,0.196673641,10.49351142
200,0.4,50,25,3,0.886111111,0.888333333,0.298888889,0.43,0.661666667,0.670555556,pca,1453.849447,0.125683098,2.070184512,0.287633768,0.196673641,10.49351142
200,0.4,50,25,6,0.911388889,0.919166667,0.403333333,0.550555556,0.696388889,0.734444444,pca,1453.849447,0.125683098,2.070184512,0.287633768,0.196673641,10.49351142
200,0.4,50,25,10,0.9145,0.920833333,0.481833333,0.522666667,0.713,0.770166667,pca,1453.849447,0.125683098,2.070184512,0.287633768,0.196673641,10.49351142
200,0.4,50,25,15,0.925888889,0.931111111,0.533777778,0.530333333,0.733666667,0.806111111,pca,1453.849447,0.125683098,2.070184512,0.287633768,0.196673641,10.49351142
200,0.4,50,35,1,0.873333333,0.876666667,0.176666667,0.276666667,0.623333333,0.601666667,pca,1453.840737,0.057582158,1.999370493,0.29598667,0.207528412,11.05237041
200,0.4,50,35,3,0.870555556,0.888333333,0.298888889,0.43,0.661666667,0.670555556,pca,1453.840737,0.057582158,1.999370493,0.29598667,0.207528412,11.05237041
200,0.4,50,35,6,0.912777778,0.919166667,0.403333333,0.550555556,0.696388889,0.734444444,pca,1453.840737,0.057582158,1.999370493,0.29598667,0.207528412,11.05237041
200,0.4,50,35,10,0.915,0.920833333,0.481833333,0.522666667,0.713,0.770166667,pca,1453.840737,0.057582158,1.999370493,0.29598667,0.207528412,11.05237041
200,0.4,50,35,15,0.924555556,0.931111111,0.533777778,0.530333333,0.733666667,0.806111111,pca,1453.840737,0.057582158,1.999370493,0.29598667,0.207528412,11.05237041
200,0.4,50,50,1,0.88,0.876666667,0.176666667,0.276666667,0.623333333,0.601666667,dw_pmad,1447.949041,0.060523318,2.081029592,0.314484532,0.207853873,11.24056516
200,0.4,50,50,3,0.888888889,0.888333333,0.298888889,0.43,0.661666667,0.670555556,dw_pmad,1447.949041,0.060523318,2.081029592,0.314484532,0.207853873,11.24056516
200,0.4,50,50,6,0.911944444,0.919166667,0.403333333,0.550555556,0.696388889,0.734444444,pca,1447.949041,0.060523318,2.081029592,0.314484532,0.207853873,11.24056516
200,0.4,50,50,10,0.915,0.920833333,0.481833333,0.522666667,0.713,0.770166667,pca,1447.949041,0.060523318,2.081029592,0.314484532,0.207853873,11.24056516
200,0.4,50,50,15,0.925555556,0.931111111,0.533777778,0.530333333,0.733666667,0.806111111,pca,1447.949041,0.060523318,2.081029592,0.314484532,0.207853873,11.24056516
200,0.4,50,10000,1,0.873333333,0.876666667,0.176666667,0.276666667,0.623333333,0.601666667,pca,1162.244626,0.044371901,2.031142674,0.287445202,0.158045499,9.953570383
200,0.4,50,10000,3,0.867777778,0.888333333,0.298888889,0.43,0.661666667,0.670555556,pca,1162.244626,0.044371901,2.031142674,0.287445202,0.158045499,9.953570383
200,0.4,50,10000,6,0.901111111,0.919166667,0.403333333,0.550555556,0.696388889,0.734444444,pca,1162.244626,0.044371901,2.031142674,0.287445202,0.158045499,9.953570383
200,0.4,50,10000,10,0.902833333,0.920833333,0.481833333,0.522666667,0.713,0.770166667,pca,1162.244626,0.044371901,2.031142674,0.287445202,0.158045499,9.953570383
200,0.4,50,10000,15,0.916666667,0.931111111,0.533777778,0.530333333,0.733666667,0.806111111,pca,1162.244626,0.044371901,2.031142674,0.287445202,0.158045499,9.953570383
200,0.6,50,1,1,0.936666667,0.945,0.161666667,0.256666667,0.705,0.648333333,pca,2206.405255,0.058949897,2.481965223,0.300453915,0.217207393,11.28614997
200,0.6,50,1,3,0.950555556,0.953888889,0.298333333,0.446111111,0.736666667,0.707222222,pca,2206.405255,0.058949897,2.481965223,0.300453915,0.217207393,11.28614997
200,0.6,50,1,6,0.961944444,0.965555556,0.409444444,0.563611111,0.77,0.769166667,pca,2206.405255,0.058949897,2.481965223,0.300453915,0.217207393,11.28614997
200,0.6,50,1,10,0.959666667,0.963,0.4845,0.5295,0.781,0.802,pca,2206.405255,0.058949897,2.481965223,0.300453915,0.217207393,11.28614997
200,0.6,50,1,15,0.966777778,0.967666667,0.532666667,0.532333333,0.792111111,0.823777778,pca,2206.405255,0.058949897,2.481965223,0.300453915,0.217207393,11.28614997
200,0.6,50,6,1,0.941666667,0.945,0.161666667,0.256666667,0.705,0.648333333,pca,2211.17629,0.134685313,2.483236623,0.296734791,0.13461469,10.21865562
200,0.6,50,6,3,0.951666667,0.953888889,0.298333333,0.446111111,0.736666667,0.707222222,pca,2211.17629,0.134685313,2.483236623,0.296734791,0.13461469,10.21865562
200,0.6,50,6,6,0.963333333,0.965555556,0.409444444,0.563611111,0.77,0.769166667,pca,2211.17629,0.134685313,2.483236623,0.296734791,0.13461469,10.21865562
200,0.6,50,6,10,0.959,0.963,0.4845,0.5295,0.781,0.802,pca,2211.17629,0.134685313,2.483236623,0.296734791,0.13461469,10.21865562
200,0.6,50,6,15,0.964111111,0.967666667,0.532666667,0.532333333,0.792111111,0.823777778,pca,2211.17629,0.134685313,2.483236623,0.296734791,0.13461469,10.21865562
200,0.6,50,12,1,0.946666667,0.945,0.161666667,0.256666667,0.705,0.648333333,dw_pmad,2243.635405,0.093814248,2.489407461,0.296568051,0.205639314,11.15618822
200,0.6,50,12,3,0.948333333,0.953888889,0.298333333,0.446111111,0.736666667,0.707222222,pca,2243.635405,0.093814248,2.489407461,0.296568051,0.205639314,11.15618822
200,0.6,50,12,6,0.958611111,0.965555556,0.409444444,0.563611111,0.77,0.769166667,pca,2243.635405,0.093814248,2.489407461,0.296568051,0.205639314,11.15618822
200,0.6,50,12,10,0.960666667,0.963,0.4845,0.5295,0.781,0.802,pca,2243.635405,0.093814248,2.489407461,0.296568051,0.205639314,11.15618822
200,0.6,50,12,15,0.964111111,0.967666667,0.532666667,0.532333333,0.792111111,0.823777778,pca,2243.635405,0.093814248,2.489407461,0.296568051,0.205639314,11.15618822
200,0.6,50,18,1,0.936666667,0.945,0.161666667,0.256666667,0.705,0.648333333,pca,2216.397175,0.136131338,2.495788971,0.299693484,0.256225762,10.74080275
200,0.6,50,18,3,0.95,0.953888889,0.298333333,0.446111111,0.736666667,0.707222222,pca,2216.397175,0.136131338,2.495788971,0.299693484,0.256225762,10.74080275
200,0.6,50,18,6,0.961111111,0.965555556,0.409444444,0.563611111,0.77,0.769166667,pca,2216.397175,0.136131338,2.495788971,0.299693484,0.256225762,10.74080275
200,0.6,50,18,10,0.962,0.963,0.4845,0.5295,0.781,0.802,pca,2216.397175,0.136131338,2.495788971,0.299693484,0.256225762,10.74080275
200,0.6,50,18,15,0.965666667,0.967666667,0.532666667,0.532333333,0.792111111,0.823777778,pca,2216.397175,0.136131338,2.495788971,0.299693484,0.256225762,10.74080275
200,0.6,50,25,1,0.941666667,0.945,0.161666667,0.256666667,0.705,0.648333333,pca,2219.373159,0.136962277,2.461415957,0.297315535,0.209625339,10.78896887
200,0.6,50,25,3,0.950555556,0.953888889,0.298333333,0.446111111,0.736666667,0.707222222,pca,2219.373159,0.136962277,2.461415957,0.297315535,0.209625339,10.78896887
200,0.6,50,25,6,0.961111111,0.965555556,0.409444444,0.563611111,0.77,0.769166667,pca,2219.373159,0.136962277,2.461415957,0.297315535,0.209625339,10.78896887
200,0.6,50,25,10,0.959333333,0.963,0.4845,0.5295,0.781,0.802,pca,2219.373159,0.136962277,2.461415957,0.297315535,0.209625339,10.78896887
200,0.6,50,25,15,0.963666667,0.967666667,0.532666667,0.532333333,0.792111111,0.823777778,pca,2219.373159,0.136962277,2.461415957,0.297315535,0.209625339,10.78896887
200,0.6,50,35,1,0.94,0.945,0.161666667,0.256666667,0.705,0.648333333,pca,2216.431713,0.123758389,2.560261953,0.311999388,0.125998327,10.5786432
200,0.6,50,35,3,0.947777778,0.953888889,0.298333333,0.446111111,0.736666667,0.707222222,pca,2216.431713,0.123758389,2.560261953,0.311999388,0.125998327,10.5786432
200,0.6,50,35,6,0.961666667,0.965555556,0.409444444,0.563611111,0.77,0.769166667,pca,2216.431713,0.123758389,2.560261953,0.311999388,0.125998327,10.5786432
200,0.6,50,35,10,0.959,0.963,0.4845,0.5295,0.781,0.802,pca,2216.431713,0.123758389,2.560261953,0.311999388,0.125998327,10.5786432
200,0.6,50,35,15,0.963555556,0.967666667,0.532666667,0.532333333,0.792111111,0.823777778,pca,2216.431713,0.123758389,2.560261953,0.311999388,0.125998327,10.5786432
200,0.6,50,50,1,0.938333333,0.945,0.161666667,0.256666667,0.705,0.648333333,pca,2213.458097,0.141049495,2.454020956,0.299793068,0.140491685,10.74566228
200,0.6,50,50,3,0.946666667,0.953888889,0.298333333,0.446111111,0.736666667,0.707222222,pca,2213.458097,0.141049495,2.454020956,0.299793068,0.140491685,10.74566228
200,0.6,50,50,6,0.959166667,0.965555556,0.409444444,0.563611111,0.77,0.769166667,pca,2213.458097,0.141049495,2.454020956,0.299793068,0.140491685,10.74566228
200,0.6,50,50,10,0.960833333,0.963,0.4845,0.5295,0.781,0.802,pca,2213.458097,0.141049495,2.454020956,0.299793068,0.140491685,10.74566228
200,0.6,50,50,15,0.963555556,0.967666667,0.532666667,0.532333333,0.792111111,0.823777778,pca,2213.458097,0.141049495,2.454020956,0.299793068,0.140491685,10.74566228
200,0.6,50,10000,1,0.925,0.945,0.161666667,0.256666667,0.705,0.648333333,pca,1671.443981,0.138480502,2.474609215,0.299725468,0.265762096,10.94168585
200,0.6,50,10000,3,0.938888889,0.953888889,0.298333333,0.446111111,0.736666667,0.707222222,pca,1671.443981,0.138480502,2.474609215,0.299725468,0.265762096,10.94168585
200,0.6,50,10000,6,0.950833333,0.965555556,0.409444444,0.563611111,0.77,0.769166667,pca,1671.443981,0.138480502,2.474609215,0.299725468,0.265762096,10.94168585
200,0.6,50,10000,10,0.952833333,0.963,0.4845,0.5295,0.781,0.802,pca,1671.443981,0.138480502,2.474609215,0.299725468,0.265762096,10.94168585
200,0.6,50,10000,15,0.956555556,0.967666667,0.532666667,0.532333333,0.792111111,0.823777778,pca,1671.443981,0.138480502,2.474609215,0.299725468,0.265762096,10.94168585
200,0.05,40,1,1,0.385,0.388333333,0.161666667,0.208333333,0.368333333,0.341666667,pca,376.401478,0.026661598,16.02365102,0.330605658,0.210673674,6.886894014
200,0.05,40,1,3,0.448333333,0.443888889,0.284444444,0.306666667,0.362777778,0.428333333,dw_pmad,376.401478,0.026661598,16.02365102,0.330605658,0.210673674,6.886894014
200,0.05,40,1,6,0.502222222,0.508611111,0.403333333,0.408333333,0.427777778,0.490277778,pca,376.401478,0.026661598,16.02365102,0.330605658,0.210673674,6.886894014
200,0.05,40,1,10,0.549666667,0.561166667,0.487833333,0.4415,0.4805,0.538833333,pca,376.401478,0.026661598,16.02365102,0.330605658,0.210673674,6.886894014
200,0.05,40,1,15,0.594333333,0.602111111,0.531222222,0.473,0.513777778,0.585888889,pca,376.401478,0.026661598,16.02365102,0.330605658,0.210673674,6.886894014
200,0.05,40,6,1,0.38,0.388333333,0.161666667,0.208333333,0.368333333,0.341666667,pca,166.5054605,0.010865171,1.300675043,0.258991946,0.179658771,6.159635627
200,0.05,40,6,3,0.449444444,0.443888889,0.284444444,0.306666667,0.362777778,0.428333333,dw_pmad,166.5054605,0.010865171,1.300675043,0.258991946,0.179658771,6.159635627
200,0.05,40,6,6,0.509444444,0.508611111,0.403333333,0.408333333,0.427777778,0.490277778,dw_pmad,166.5054605,0.010865171,1.300675043,0.258991946,0.179658771,6.159635627
200,0.05,40,6,10,0.558,0.561166667,0.487833333,0.4415,0.4805,0.538833333,pca,166.5054605,0.010865171,1.300675043,0.258991946,0.179658771,6.159635627
200,0.05,40,6,15,0.602666667,0.602111111,0.531222222,0.473,0.513777778,0.585888889,dw_pmad,166.5054605,0.010865171,1.300675043,0.258991946,0.179658771,6.159635627
200,0.05,40,12,1,0.361666667,0.388333333,0.161666667,0.208333333,0.368333333,0.341666667,pca,167.6845165,0.013566229,1.359791933,0.26766984,0.139885081,6.130473479
200,0.05,40,12,3,0.442222222,0.443888889,0.284444444,0.306666667,0.362777778,0.428333333,pca,167.6845165,0.013566229,1.359791933,0.26766984,0.139885081,6.130473479
200,0.05,40,12,6,0.5,0.508611111,0.403333333,0.408333333,0.427777778,0.490277778,pca,167.6845165,0.013566229,1.359791933,0.26766984,0.139885081,6.130473479
200,0.05,40,12,10,0.549833333,0.561166667,0.487833333,0.4415,0.4805,0.538833333,pca,167.6845165,0.013566229,1.359791933,0.26766984,0.139885081,6.130473479
200,0.05,40,12,15,0.597888889,0.602111111,0.531222222,0.473,0.513777778,0.585888889,pca,167.6845165,0.013566229,1.359791933,0.26766984,0.139885081,6.130473479
200,0.05,40,18,1,0.355,0.388333333,0.161666667,0.208333333,0.368333333,0.341666667,pca,167.7405606,0.013890077,1.285351825,0.290210355,0.10968327,7.009349934
200,0.05,40,18,3,0.438333333,0.443888889,0.284444444,0.306666667,0.362777778,0.428333333,pca,167.7405606,0.013890077,1.285351825,0.290210355,0.10968327,7.009349934
200,0.05,40,18,6,0.501388889,0.508611111,0.403333333,0.408333333,0.427777778,0.490277778,pca,167.7405606,0.013890077,1.285351825,0.290210355,0.10968327,7.009349934
200,0.05,40,18,10,0.551666667,0.561166667,0.487833333,0.4415,0.4805,0.538833333,pca,167.7405606,0.013890077,1.285351825,0.290210355,0.10968327,7.009349934
200,0.05,40,18,15,0.595333333,0.602111111,0.531222222,0.473,0.513777778,0.585888889,pca,167.7405606,0.013890077,1.285351825,0.290210355,0.10968327,7.009349934
200,0.05,40,25,1,0.371666667,0.388333333,0.161666667,0.208333333,0.368333333,0.341666667,pca,164.4908562,0.012330901,1.290128599,0.257212082,0.122865191,6.370213857
200,0.05,40,25,3,0.435555556,0.443888889,0.284444444,0.306666667,0.362777778,0.428333333,pca,164.4908562,0.012330901,1.290128599,0.257212082,0.122865191,6.370213857
200,0.05,40,25,6,0.4975,0.508611111,0.403333333,0.408333333,0.427777778,0.490277778,pca,164.4908562,0.012330901,1.290128599,0.257212082,0.122865191,6.370213857
200,0.05,40,25,10,0.552,0.561166667,0.487833333,0.4415,0.4805,0.538833333,pca,164.4908562,0.012330901,1.290128599,0.257212082,0.122865191,6.370213857
200,0.05,40,25,15,0.599888889,0.602111111,0.531222222,0.473,0.513777778,0.585888889,pca,164.4908562,0.012330901,1.290128599,0.257212082,0.122865191,6.370213857
200,0.05,40,35,1,0.385,0.388333333,0.161666667,0.208333333,0.368333333,0.341666667,pca,166.4226872,0.011571092,1.288201618,0.267429712,0.123639825,6.704772853
200,0.05,40,35,3,0.441666667,0.443888889,0.284444444,0.306666667,0.362777778,0.428333333,pca,166.4226872,0.011571092,1.288201618,0.267429712,0.123639825,6.704772853
200,0.05,40,35,6,0.503888889,0.508611111,0.403333333,0.408333333,0.427777778,0.490277778,pca,166.4226872,0.011571092,1.288201618,0.267429712,0.123639825,6.704772853
200,0.05,40,35,10,0.551166667,0.561166667,0.487833333,0.4415,0.4805,0.538833333,pca,166.4226872,0.011571092,1.288201618,0.267429712,0.123639825,6.704772853
200,0.05,40,35,15,0.596555556,0.602111111,0.531222222,0.473,0.513777778,0.585888889,pca,166.4226872,0.011571092,1.288201618,0.267429712,0.123639825,6.704772853
200,0.05,40,50,1,0.358333333,0.388333333,0.161666667,0.208333333,0.368333333,0.341666667,pca,166.1701641,0.022859679,1.301707451,0.262657769,0.123929722,6.713334598
200,0.05,40,50,3,0.432777778,0.443888889,0.284444444,0.306666667,0.362777778,0.428333333,pca,166.1701641,0.022859679,1.301707451,0.262657769,0.123929722,6.713334598
200,0.05,40,50,6,0.498055556,0.508611111,0.403333333,0.408333333,0.427777778,0.490277778,pca,166.1701641,0.022859679,1.301707451,0.262657769,0.123929722,6.713334598
200,0.05,40,50,10,0.544333333,0.561166667,0.487833333,0.4415,0.4805,0.538833333,pca,166.1701641,0.022859679,1.301707451,0.262657769,0.123929722,6.713334598
200,0.05,40,50,15,0.592222222,0.602111111,0.531222222,0.473,0.513777778,0.585888889,pca,166.1701641,0.022859679,1.301707451,0.262657769,0.123929722,6.713334598
200,0.05,40,10000,1,0.363333333,0.388333333,0.161666667,0.208333333,0.368333333,0.341666667,pca,137.4901192,0.011818588,1.286237057,0.270831812,0.174868253,6.195348648
200,0.05,40,10000,3,0.421666667,0.443888889,0.284444444,0.306666667,0.362777778,0.428333333,pca,137.4901192,0.011818588,1.286237057,0.270831812,0.174868253,6.195348648
200,0.05,40,10000,6,0.487777778,0.508611111,0.403333333,0.408333333,0.427777778,0.490277778,pca,137.4901192,0.011818588,1.286237057,0.270831812,0.174868253,6.195348648
200,0.05,40,10000,10,0.5375,0.561166667,0.487833333,0.4415,0.4805,0.538833333,pca,137.4901192,0.011818588,1.286237057,0.270831812,0.174868253,6.195348648
200,0.05,40,10000,15,0.573666667,0.602111111,0.531222222,0.473,0.513777778,0.585888889,pca,137.4901192,0.011818588,1.286237057,0.270831812,0.174868253,6.195348648
200,0.1,40,1,1,0.546666667,0.55,0.148333333,0.238333333,0.435,0.458333333,pca,344.8323711,0.011668766,1.476928028,0.268221575,0.092421234,7.18412359
200,0.1,40,1,3,0.607777778,0.608888889,0.305555556,0.362777778,0.473333333,0.53,pca,344.8323711,0.011668766,1.476928028,0.268221575,0.092421234,7.18412359
200,0.1,40,1,6,0.662777778,0.675277778,0.407222222,0.474722222,0.53,0.584166667,pca,344.8323711,0.011668766,1.476928028,0.268221575,0.092421234,7.18412359
200,0.1,40,1,10,0.705166667,0.707666667,0.487,0.488833333,0.565333333,0.638,pca,344.8323711,0.011668766,1.476928028,0.268221575,0.092421234,7.18412359
200,0.1,40,1,15,0.740333333,0.747444444,0.531666667,0.506222222,0.599333333,0.675777778,pca,344.8323711,0.011668766,1.476928028,0.268221575,0.092421234,7.18412359
200,0.1,40,6,1,0.531666667,0.55,0.148333333,0.238333333,0.435,0.458333333,pca,349.793733,0.012879868,1.480400651,0.263905487,0.116072351,6.93784302
200,0.1,40,6,3,0.603333333,0.608888889,0.305555556,0.362777778,0.473333333,0.53,pca,349.793733,0.012879868,1.480400651,0.263905487,0.116072351,6.93784302
