Dimension,Target Ratio,b,alpha,k,MPAD Accuracy,PCA Accuracy,UMAP Accuracy,Isomap Accuracy,KernelPCA Accuracy,MDS Accuracy,Better Method,DW-PMAD Time (s),PCA Time (s),UMAP Time (s),Isomap Time (s),KernelPCA Time (s),MDS Time (s),Autoencoder Accuracy,FastICA Accuracy,FeatureAgglomeration Accuracy,LLE Accuracy,NMF Accuracy,RandomProjection Accuracy,VAE Accuracy,tSNE Accuracy,Autoencoder MethodTime(s),FastICA MethodTime(s),FeatureAgglomeration MethodTime(s),LLE MethodTime(s),NMF MethodTime(s),RandomProjection MethodTime(s),VAE MethodTime(s),tSNE MethodTime(s)
200,0.2,100,25,6,0.467452301,0.585858586,0.297418631,0.297979798,0.400673401,0.488776655,pca,101.3061244,0.019556728,1.498354319,0.266469153,0.112117988,8.439823146,0.3782267115600449,0.4624017957351291,0.4057239057239057,0.1812570145903479,0.3400673400673401,0.4248035914702581,0.4068462401795735,0.1818181818181818,0.8255883000092581,0.0488469999982044,0.0073292000161018,0.1118793000059668,1.102040700003272,0.0040908000082708,1.2195129999890924,14.63736799999606
200,0.2,100,25,10,0.512457912,0.646464646,0.369023569,0.336026936,0.433333333,0.558585859,pca,101.3061244,0.019556728,1.498354319,0.266469153,0.112117988,8.439823146,0.4383838383838384,0.503030303030303,0.4686868686868687,0.2107744107744107,0.3794612794612794,0.4696969696969697,0.4609427609427609,0.2154882154882154,0.8255883000092581,0.0488469999982044,0.0073292000161018,0.1118793000059668,1.102040700003272,0.0040908000082708,1.2195129999890924,14.63736799999606
200,0.2,100,25,15,0.556004489,0.689337823,0.415937149,0.357575758,0.470482604,0.618406285,pca,101.3061244,0.019556728,1.498354319,0.266469153,0.112117988,8.439823146,0.4832772166105499,0.5236812570145903,0.5135802469135803,0.2296296296296296,0.4184062850729517,0.5041526374859708,0.5070707070707071,0.2518518518518518,0.8255883000092581,0.0488469999982044,0.0073292000161018,0.1118793000059668,1.102040700003272,0.0040908000082708,1.2195129999890924,14.63736799999606
200,0.2,100,35,1,0.28956229,0.441077441,0.094276094,0.090909091,0.262626263,0.272727273,pca,91.24115275,0.019777204,1.48649619,0.276262235,0.087380508,8.514658051,0.1986531986531986,0.3501683501683502,0.2491582491582491,0.0841750841750841,0.1952861952861952,0.2727272727272727,0.2491582491582491,0.0673400673400673,0.8255883000092581,0.0488469999982044,0.0073292000161018,0.1118793000059668,1.102040700003272,0.0040908000082708,1.2195129999890924,14.63736799999606
200,0.2,100,35,3,0.404040404,0.523007856,0.199775533,0.209876543,0.325476992,0.40291807,pca,91.24115275,0.019777204,1.48649619,0.276262235,0.087380508,8.514658051,0.2996632996632997,0.425364758698092,0.3019079685746352,0.1369248035914702,0.2749719416386083,0.3468013468013468,0.3232323232323232,0.1234567901234567,0.8255883000092581,0.0488469999982044,0.0073292000161018,0.1118793000059668,1.102040700003272,0.0040908000082708,1.2195129999890924,14.63736799999606
200,0.2,100,35,6,0.473063973,0.585858586,0.297418631,0.297979798,0.400673401,0.488776655,pca,91.24115275,0.019777204,1.48649619,0.276262235,0.087380508,8.514658051,0.3782267115600449,0.4624017957351291,0.4057239057239057,0.1812570145903479,0.3400673400673401,0.4248035914702581,0.4068462401795735,0.1818181818181818,0.8255883000092581,0.0488469999982044,0.0073292000161018,0.1118793000059668,1.102040700003272,0.0040908000082708,1.2195129999890924,14.63736799999606
200,0.2,100,35,10,0.52020202,0.646464646,0.369023569,0.336026936,0.433333333,0.558585859,pca,91.24115275,0.019777204,1.48649619,0.276262235,0.087380508,8.514658051,0.4383838383838384,0.503030303030303,0.4686868686868687,0.2107744107744107,0.3794612794612794,0.4696969696969697,0.4609427609427609,0.2154882154882154,0.8255883000092581,0.0488469999982044,0.0073292000161018,0.1118793000059668,1.102040700003272,0.0040908000082708,1.2195129999890924,14.63736799999606
200,0.2,100,35,15,0.560493827,0.689337823,0.415937149,0.357575758,0.470482604,0.618406285,pca,91.24115275,0.019777204,1.48649619,0.276262235,0.087380508,8.514658051,0.4832772166105499,0.5236812570145903,0.5135802469135803,0.2296296296296296,0.4184062850729517,0.5041526374859708,0.5070707070707071,0.2518518518518518,0.8255883000092581,0.0488469999982044,0.0073292000161018,0.1118793000059668,1.102040700003272,0.0040908000082708,1.2195129999890924,14.63736799999606
200,0.2,100,50,1,0.286195286,0.441077441,0.094276094,0.090909091,0.262626263,0.272727273,pca,88.84716473,0.021431469,1.495757039,0.266698376,0.088487697,8.317681217,0.1986531986531986,0.3501683501683502,0.2491582491582491,0.0841750841750841,0.1952861952861952,0.2727272727272727,0.2491582491582491,0.0673400673400673,0.8255883000092581,0.0488469999982044,0.0073292000161018,0.1118793000059668,1.102040700003272,0.0040908000082708,1.2195129999890924,14.63736799999606
200,0.2,100,50,3,0.399551066,0.523007856,0.199775533,0.209876543,0.325476992,0.40291807,pca,88.84716473,0.021431469,1.495757039,0.266698376,0.088487697,8.317681217,0.2996632996632997,0.425364758698092,0.3019079685746352,0.1369248035914702,0.2749719416386083,0.3468013468013468,0.3232323232323232,0.1234567901234567,0.8255883000092581,0.0488469999982044,0.0073292000161018,0.1118793000059668,1.102040700003272,0.0040908000082708,1.2195129999890924,14.63736799999606
200,0.2,100,50,6,0.464085297,0.585858586,0.297418631,0.297979798,0.400673401,0.488776655,pca,88.84716473,0.021431469,1.495757039,0.266698376,0.088487697,8.317681217,0.3782267115600449,0.4624017957351291,0.4057239057239057,0.1812570145903479,0.3400673400673401,0.4248035914702581,0.4068462401795735,0.1818181818181818,0.8255883000092581,0.0488469999982044,0.0073292000161018,0.1118793000059668,1.102040700003272,0.0040908000082708,1.2195129999890924,14.63736799999606
200,0.2,100,50,10,0.515824916,0.646464646,0.369023569,0.336026936,0.433333333,0.558585859,pca,88.84716473,0.021431469,1.495757039,0.266698376,0.088487697,8.317681217,0.4383838383838384,0.503030303030303,0.4686868686868687,0.2107744107744107,0.3794612794612794,0.4696969696969697,0.4609427609427609,0.2154882154882154,0.8255883000092581,0.0488469999982044,0.0073292000161018,0.1118793000059668,1.102040700003272,0.0040908000082708,1.2195129999890924,14.63736799999606
200,0.2,100,50,15,0.560044893,0.689337823,0.415937149,0.357575758,0.470482604,0.618406285,pca,88.84716473,0.021431469,1.495757039,0.266698376,0.088487697,8.317681217,0.4832772166105499,0.5236812570145903,0.5135802469135803,0.2296296296296296,0.4184062850729517,0.5041526374859708,0.5070707070707071,0.2518518518518518,0.8255883000092581,0.0488469999982044,0.0073292000161018,0.1118793000059668,1.102040700003272,0.0040908000082708,1.2195129999890924,14.63736799999606
200,0.2,100,10000,1,0.286195286,0.441077441,0.094276094,0.090909091,0.262626263,0.272727273,pca,105.4714578,0.020570352,1.495626294,0.258905622,0.118366807,8.380718496,0.1986531986531986,0.3501683501683502,0.2491582491582491,0.0841750841750841,0.1952861952861952,0.2727272727272727,0.2491582491582491,0.0673400673400673,0.8255883000092581,0.0488469999982044,0.0073292000161018,0.1118793000059668,1.102040700003272,0.0040908000082708,1.2195129999890924,14.63736799999606
200,0.2,100,10000,3,0.405162738,0.523007856,0.199775533,0.209876543,0.325476992,0.40291807,pca,105.4714578,0.020570352,1.495626294,0.258905622,0.118366807,8.380718496,0.2996632996632997,0.425364758698092,0.3019079685746352,0.1369248035914702,0.2749719416386083,0.3468013468013468,0.3232323232323232,0.1234567901234567,0.8255883000092581,0.0488469999982044,0.0073292000161018,0.1118793000059668,1.102040700003272,0.0040908000082708,1.2195129999890924,14.63736799999606
200,0.2,100,10000,6,0.466329966,0.585858586,0.297418631,0.297979798,0.400673401,0.488776655,pca,105.4714578,0.020570352,1.495626294,0.258905622,0.118366807,8.380718496,0.3782267115600449,0.4624017957351291,0.4057239057239057,0.1812570145903479,0.3400673400673401,0.4248035914702581,0.4068462401795735,0.1818181818181818,0.8255883000092581,0.0488469999982044,0.0073292000161018,0.1118793000059668,1.102040700003272,0.0040908000082708,1.2195129999890924,14.63736799999606
200,0.2,100,10000,10,0.516498316,0.646464646,0.369023569,0.336026936,0.433333333,0.558585859,pca,105.4714578,0.020570352,1.495626294,0.258905622,0.118366807,8.380718496,0.4383838383838384,0.503030303030303,0.4686868686868687,0.2107744107744107,0.3794612794612794,0.4696969696969697,0.4609427609427609,0.2154882154882154,0.8255883000092581,0.0488469999982044,0.0073292000161018,0.1118793000059668,1.102040700003272,0.0040908000082708,1.2195129999890924,14.63736799999606
200,0.2,100,10000,15,0.559371493,0.689337823,0.415937149,0.357575758,0.470482604,0.618406285,pca,105.4714578,0.020570352,1.495626294,0.258905622,0.118366807,8.380718496,0.4832772166105499,0.5236812570145903,0.5135802469135803,0.2296296296296296,0.4184062850729517,0.5041526374859708,0.5070707070707071,0.2518518518518518,0.8255883000092581,0.0488469999982044,0.0073292000161018,0.1118793000059668,1.102040700003272,0.0040908000082708,1.2195129999890924,14.63736799999606
200,0.4,100,1,1,0.508417508,0.720538721,0.111111111,0.124579125,0.424242424,0.390572391,pca,214.680921,0.057289698,1.990382766,0.277635389,0.131702579,10.51422047,0.3569023569023569,0.3905723905723905,0.2491582491582491,0.1313131313131313,0.2895622895622896,0.404040404040404,0.2929292929292929,0.0774410774410774,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,1,3,0.573512907,0.785634119,0.198653199,0.314253648,0.511784512,0.503928171,pca,214.680921,0.057289698,1.990382766,0.277635389,0.131702579,10.51422047,0.4500561167227834,0.4646464646464646,0.3838383838383838,0.1503928170594837,0.3815937149270482,0.468013468013468,0.3625140291806958,0.1212121212121212,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,1,6,0.630190797,0.817620651,0.291245791,0.398428732,0.579685746,0.585858586,pca,214.680921,0.057289698,1.990382766,0.277635389,0.131702579,10.51422047,0.5028058361391695,0.478675645342312,0.4421997755331088,0.1840628507295174,0.4107744107744108,0.5561167227833894,0.4287317620650954,0.1531986531986532,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,1,10,0.676094276,0.848821549,0.36026936,0.398653199,0.603030303,0.643097643,pca,214.680921,0.057289698,1.990382766,0.277635389,0.131702579,10.51422047,0.5589225589225589,0.4767676767676768,0.4784511784511784,0.1888888888888888,0.4521885521885522,0.5962962962962963,0.4801346801346801,0.2006734006734006,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,1,15,0.699438833,0.872727273,0.415263749,0.405162738,0.626487093,0.691582492,pca,214.680921,0.057289698,1.990382766,0.277635389,0.131702579,10.51422047,0.6038159371492705,0.4823793490460157,0.5079685746352413,0.1750841750841751,0.4774410774410774,0.6316498316498317,0.5337822671156004,0.2439955106621773,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,6,1,0.501683502,0.720538721,0.111111111,0.124579125,0.424242424,0.390572391,pca,219.2556872,0.049859178,1.964598846,0.274460505,0.08853753,10.18581792,0.3569023569023569,0.3905723905723905,0.2491582491582491,0.1313131313131313,0.2895622895622896,0.404040404040404,0.2929292929292929,0.0774410774410774,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,6,3,0.572390572,0.785634119,0.198653199,0.314253648,0.511784512,0.503928171,pca,219.2556872,0.049859178,1.964598846,0.274460505,0.08853753,10.18581792,0.4500561167227834,0.4646464646464646,0.3838383838383838,0.1503928170594837,0.3815937149270482,0.468013468013468,0.3625140291806958,0.1212121212121212,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,6,6,0.627384961,0.817620651,0.291245791,0.398428732,0.579685746,0.585858586,pca,219.2556872,0.049859178,1.964598846,0.274460505,0.08853753,10.18581792,0.5028058361391695,0.478675645342312,0.4421997755331088,0.1840628507295174,0.4107744107744108,0.5561167227833894,0.4287317620650954,0.1531986531986532,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,6,10,0.671380471,0.848821549,0.36026936,0.398653199,0.603030303,0.643097643,pca,219.2556872,0.049859178,1.964598846,0.274460505,0.08853753,10.18581792,0.5589225589225589,0.4767676767676768,0.4784511784511784,0.1888888888888888,0.4521885521885522,0.5962962962962963,0.4801346801346801,0.2006734006734006,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,6,15,0.703479237,0.872727273,0.415263749,0.405162738,0.626487093,0.691582492,pca,219.2556872,0.049859178,1.964598846,0.274460505,0.08853753,10.18581792,0.6038159371492705,0.4823793490460157,0.5079685746352413,0.1750841750841751,0.4774410774410774,0.6316498316498317,0.5337822671156004,0.2439955106621773,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,12,1,0.498316498,0.720538721,0.111111111,0.124579125,0.424242424,0.390572391,pca,245.6204988,0.051248302,1.982436116,0.273057977,0.111019633,10.08607121,0.3569023569023569,0.3905723905723905,0.2491582491582491,0.1313131313131313,0.2895622895622896,0.404040404040404,0.2929292929292929,0.0774410774410774,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,12,3,0.570145903,0.785634119,0.198653199,0.314253648,0.511784512,0.503928171,pca,245.6204988,0.051248302,1.982436116,0.273057977,0.111019633,10.08607121,0.4500561167227834,0.4646464646464646,0.3838383838383838,0.1503928170594837,0.3815937149270482,0.468013468013468,0.3625140291806958,0.1212121212121212,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,12,6,0.630190797,0.817620651,0.291245791,0.398428732,0.579685746,0.585858586,pca,245.6204988,0.051248302,1.982436116,0.273057977,0.111019633,10.08607121,0.5028058361391695,0.478675645342312,0.4421997755331088,0.1840628507295174,0.4107744107744108,0.5561167227833894,0.4287317620650954,0.1531986531986532,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,12,10,0.673063973,0.848821549,0.36026936,0.398653199,0.603030303,0.643097643,pca,245.6204988,0.051248302,1.982436116,0.273057977,0.111019633,10.08607121,0.5589225589225589,0.4767676767676768,0.4784511784511784,0.1888888888888888,0.4521885521885522,0.5962962962962963,0.4801346801346801,0.2006734006734006,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,12,15,0.701234568,0.872727273,0.415263749,0.405162738,0.626487093,0.691582492,pca,245.6204988,0.051248302,1.982436116,0.273057977,0.111019633,10.08607121,0.6038159371492705,0.4823793490460157,0.5079685746352413,0.1750841750841751,0.4774410774410774,0.6316498316498317,0.5337822671156004,0.2439955106621773,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,18,1,0.511784512,0.720538721,0.111111111,0.124579125,0.424242424,0.390572391,pca,223.734443,0.050284184,1.94581831,0.273612161,0.128076005,10.52850246,0.3569023569023569,0.3905723905723905,0.2491582491582491,0.1313131313131313,0.2895622895622896,0.404040404040404,0.2929292929292929,0.0774410774410774,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,18,3,0.571268238,0.785634119,0.198653199,0.314253648,0.511784512,0.503928171,pca,223.734443,0.050284184,1.94581831,0.273612161,0.128076005,10.52850246,0.4500561167227834,0.4646464646464646,0.3838383838383838,0.1503928170594837,0.3815937149270482,0.468013468013468,0.3625140291806958,0.1212121212121212,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,18,6,0.635802469,0.817620651,0.291245791,0.398428732,0.579685746,0.585858586,pca,223.734443,0.050284184,1.94581831,0.273612161,0.128076005,10.52850246,0.5028058361391695,0.478675645342312,0.4421997755331088,0.1840628507295174,0.4107744107744108,0.5561167227833894,0.4287317620650954,0.1531986531986532,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,18,10,0.675420875,0.848821549,0.36026936,0.398653199,0.603030303,0.643097643,pca,223.734443,0.050284184,1.94581831,0.273612161,0.128076005,10.52850246,0.5589225589225589,0.4767676767676768,0.4784511784511784,0.1888888888888888,0.4521885521885522,0.5962962962962963,0.4801346801346801,0.2006734006734006,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,18,15,0.701683502,0.872727273,0.415263749,0.405162738,0.626487093,0.691582492,pca,223.734443,0.050284184,1.94581831,0.273612161,0.128076005,10.52850246,0.6038159371492705,0.4823793490460157,0.5079685746352413,0.1750841750841751,0.4774410774410774,0.6316498316498317,0.5337822671156004,0.2439955106621773,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,25,1,0.505050505,0.720538721,0.111111111,0.124579125,0.424242424,0.390572391,pca,240.3229626,0.055020207,1.958500543,0.272517618,0.108288146,9.826589803,0.3569023569023569,0.3905723905723905,0.2491582491582491,0.1313131313131313,0.2895622895622896,0.404040404040404,0.2929292929292929,0.0774410774410774,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,25,3,0.564534231,0.785634119,0.198653199,0.314253648,0.511784512,0.503928171,pca,240.3229626,0.055020207,1.958500543,0.272517618,0.108288146,9.826589803,0.4500561167227834,0.4646464646464646,0.3838383838383838,0.1503928170594837,0.3815937149270482,0.468013468013468,0.3625140291806958,0.1212121212121212,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,25,6,0.634680135,0.817620651,0.291245791,0.398428732,0.579685746,0.585858586,pca,240.3229626,0.055020207,1.958500543,0.272517618,0.108288146,9.826589803,0.5028058361391695,0.478675645342312,0.4421997755331088,0.1840628507295174,0.4107744107744108,0.5561167227833894,0.4287317620650954,0.1531986531986532,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,25,10,0.674747475,0.848821549,0.36026936,0.398653199,0.603030303,0.643097643,pca,240.3229626,0.055020207,1.958500543,0.272517618,0.108288146,9.826589803,0.5589225589225589,0.4767676767676768,0.4784511784511784,0.1888888888888888,0.4521885521885522,0.5962962962962963,0.4801346801346801,0.2006734006734006,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,25,15,0.702132435,0.872727273,0.415263749,0.405162738,0.626487093,0.691582492,pca,240.3229626,0.055020207,1.958500543,0.272517618,0.108288146,9.826589803,0.6038159371492705,0.4823793490460157,0.5079685746352413,0.1750841750841751,0.4774410774410774,0.6316498316498317,0.5337822671156004,0.2439955106621773,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,35,1,0.518518519,0.720538721,0.111111111,0.124579125,0.424242424,0.390572391,pca,238.5017355,0.055841329,1.955698439,0.275946391,0.091357601,9.748771979,0.3569023569023569,0.3905723905723905,0.2491582491582491,0.1313131313131313,0.2895622895622896,0.404040404040404,0.2929292929292929,0.0774410774410774,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,35,3,0.571268238,0.785634119,0.198653199,0.314253648,0.511784512,0.503928171,pca,238.5017355,0.055841329,1.955698439,0.275946391,0.091357601,9.748771979,0.4500561167227834,0.4646464646464646,0.3838383838383838,0.1503928170594837,0.3815937149270482,0.468013468013468,0.3625140291806958,0.1212121212121212,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,35,6,0.635802469,0.817620651,0.291245791,0.398428732,0.579685746,0.585858586,pca,238.5017355,0.055841329,1.955698439,0.275946391,0.091357601,9.748771979,0.5028058361391695,0.478675645342312,0.4421997755331088,0.1840628507295174,0.4107744107744108,0.5561167227833894,0.4287317620650954,0.1531986531986532,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,35,10,0.674074074,0.848821549,0.36026936,0.398653199,0.603030303,0.643097643,pca,238.5017355,0.055841329,1.955698439,0.275946391,0.091357601,9.748771979,0.5589225589225589,0.4767676767676768,0.4784511784511784,0.1888888888888888,0.4521885521885522,0.5962962962962963,0.4801346801346801,0.2006734006734006,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,35,15,0.70684624,0.872727273,0.415263749,0.405162738,0.626487093,0.691582492,pca,238.5017355,0.055841329,1.955698439,0.275946391,0.091357601,9.748771979,0.6038159371492705,0.4823793490460157,0.5079685746352413,0.1750841750841751,0.4774410774410774,0.6316498316498317,0.5337822671156004,0.2439955106621773,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,50,1,0.498316498,0.720538721,0.111111111,0.124579125,0.424242424,0.390572391,pca,222.1432833,0.049989604,1.943656062,0.273051075,0.113503218,10.00499408,0.3569023569023569,0.3905723905723905,0.2491582491582491,0.1313131313131313,0.2895622895622896,0.404040404040404,0.2929292929292929,0.0774410774410774,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,50,3,0.562289562,0.785634119,0.198653199,0.314253648,0.511784512,0.503928171,pca,222.1432833,0.049989604,1.943656062,0.273051075,0.113503218,10.00499408,0.4500561167227834,0.4646464646464646,0.3838383838383838,0.1503928170594837,0.3815937149270482,0.468013468013468,0.3625140291806958,0.1212121212121212,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,50,6,0.6335578,0.817620651,0.291245791,0.398428732,0.579685746,0.585858586,pca,222.1432833,0.049989604,1.943656062,0.273051075,0.113503218,10.00499408,0.5028058361391695,0.478675645342312,0.4421997755331088,0.1840628507295174,0.4107744107744108,0.5561167227833894,0.4287317620650954,0.1531986531986532,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,50,10,0.671380471,0.848821549,0.36026936,0.398653199,0.603030303,0.643097643,pca,222.1432833,0.049989604,1.943656062,0.273051075,0.113503218,10.00499408,0.5589225589225589,0.4767676767676768,0.4784511784511784,0.1888888888888888,0.4521885521885522,0.5962962962962963,0.4801346801346801,0.2006734006734006,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,50,15,0.699438833,0.872727273,0.415263749,0.405162738,0.626487093,0.691582492,pca,222.1432833,0.049989604,1.943656062,0.273051075,0.113503218,10.00499408,0.6038159371492705,0.4823793490460157,0.5079685746352413,0.1750841750841751,0.4774410774410774,0.6316498316498317,0.5337822671156004,0.2439955106621773,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,10000,1,0.481481481,0.720538721,0.111111111,0.124579125,0.424242424,0.390572391,pca,255.2823867,0.06326813,1.983628091,0.269936977,0.137284298,10.1149301,0.3569023569023569,0.3905723905723905,0.2491582491582491,0.1313131313131313,0.2895622895622896,0.404040404040404,0.2929292929292929,0.0774410774410774,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,10000,3,0.567901235,0.785634119,0.198653199,0.314253648,0.511784512,0.503928171,pca,255.2823867,0.06326813,1.983628091,0.269936977,0.137284298,10.1149301,0.4500561167227834,0.4646464646464646,0.3838383838383838,0.1503928170594837,0.3815937149270482,0.468013468013468,0.3625140291806958,0.1212121212121212,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,10000,6,0.624579125,0.817620651,0.291245791,0.398428732,0.579685746,0.585858586,pca,255.2823867,0.06326813,1.983628091,0.269936977,0.137284298,10.1149301,0.5028058361391695,0.478675645342312,0.4421997755331088,0.1840628507295174,0.4107744107744108,0.5561167227833894,0.4287317620650954,0.1531986531986532,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,10000,10,0.662962963,0.848821549,0.36026936,0.398653199,0.603030303,0.643097643,pca,255.2823867,0.06326813,1.983628091,0.269936977,0.137284298,10.1149301,0.5589225589225589,0.4767676767676768,0.4784511784511784,0.1888888888888888,0.4521885521885522,0.5962962962962963,0.4801346801346801,0.2006734006734006,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.4,100,10000,15,0.697418631,0.872727273,0.415263749,0.405162738,0.626487093,0.691582492,pca,255.2823867,0.06326813,1.983628091,0.269936977,0.137284298,10.1149301,0.6038159371492705,0.4823793490460157,0.5079685746352413,0.1750841750841751,0.4774410774410774,0.6316498316498317,0.5337822671156004,0.2439955106621773,0.996638000011444,0.1736444999987725,0.0076991000096313,0.1133995999989565,3.5895874999987427,0.0020308000093791,1.299041499994928,23.214821000001397
200,0.6,100,1,1,0.63973064,0.925925926,0.121212121,0.185185185,0.562289562,0.451178451,pca,427.7947968,0.148074436,2.411225757,0.289001931,0.123566715,10.46792454,0.4141414141414141,0.4309764309764309,0.5353535353535354,0.1279461279461279,0.2491582491582491,0.4747474747474747,0.3164983164983165,0.0437710437710437,0.8902092000062112,0.7486732999968808,0.0078751999826636,0.1158504999766592,7.869459399982588,0.0024071999941952,1.239336699974956,30.312471399985952
200,0.6,100,1,3,0.689113356,0.952861953,0.219977553,0.345679012,0.617283951,0.563411897,pca,427.7947968,0.148074436,2.411225757,0.289001931,0.123566715,10.46792454,0.510662177328844,0.4691358024691358,0.6565656565656566,0.1784511784511784,0.3108866442199775,0.5342312008978676,0.3647586980920314,0.1324354657687991,0.8902092000062112,0.7486732999968808,0.0078751999826636,0.1158504999766592,7.869459399982588,0.0024071999941952,1.239336699974956,30.312471399985952
